DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
5,4,51,11,Healthy,-0.15886103514384603
5,4,51,11,Healthy,-0.22938736345464433
5,4,51,11,Healthy,-0.35518720085019356
5,4,51,11,Healthy,-0.4546542625261934
5,4,51,11,Healthy,-0.6785169147959491
5,4,51,11,Healthy,-0.5315568938619633
5,4,51,11,Healthy,-0.616602641418938
5,4,51,11,Healthy,0.302014814424735
5,4,51,11,Healthy,-0.72158649083534
5,4,51,11,Healthy,-0.8411842307619484
5,4,51,11,Healthy,-0.7900074821482201
5,4,51,11,Healthy,-0.9846971801815796
5,4,51,11,Healthy,-0.9193467385537407
5,4,51,11,Healthy,-0.9758329664503698
5,4,51,11,Healthy,-0.9448252693833941
5,4,51,11,Healthy,0.00010679023178883536
5,4,51,11,Healthy,-1.044737805591286
5,4,51,11,Healthy,-1.029705404633479
5,4,51,11,Healthy,-0.9557885133592939
5,4,51,11,Healthy,-1.0245909079984452
5,4,51,11,Healthy,-1.0472017283036543
5,4,51,11,Healthy,-0.8913332570912534
5,4,51,11,Healthy,-0.8813750372594266
5,4,51,11,Healthy,0.06579559575463118
5,4,51,11,Healthy,-0.8408805946082416
5,4,51,11,Healthy,-0.8196626732749566
5,4,51,11,Healthy,-0.8192100986298249
5,4,51,11,Healthy,-0.7138814269973438
5,4,51,11,Healthy,-0.64630338729312
5,4,51,11,Healthy,-0.5762567804815395
5,4,51,11,Healthy,-0.5339127621128154
5,4,51,11,Healthy,0.47210630849885893
5,4,51,11,Healthy,-0.4922549260343098
5,4,51,11,Healthy,-0.34662371333873526
5,4,51,11,Healthy,-0.20323716330068034
5,4,51,11,Healthy,-0.06108247533343249
5,4,51,11,Healthy,-0.11719031081555889
5,4,51,11,Healthy,0.0009790828851122726
5,4,51,11,Healthy,0.13520579939494065
5,4,51,11,Healthy,1.133852433359789
5,4,51,11,Healthy,0.19733060419974796
5,4,51,11,Healthy,0.356894139421164
5,4,51,11,Healthy,0.44129994523784555
5,4,51,11,Healthy,0.47896908784384595
5,4,51,11,Healthy,0.43776015342316527
5,4,51,11,Healthy,0.5773433919307962
5,4,51,11,Healthy,0.6129814257201116
5,4,51,11,Healthy,1.674313146523638
5,4,51,11,Healthy,0.7994356816682137
5,4,51,11,Healthy,0.7243903015543947
5,4,51,11,Healthy,0.84754474818414
5,4,51,11,Healthy,0.9812552817483519
5,4,51,11,Healthy,0.9426273680442633
5,4,51,11,Healthy,0.9553094758894134
5,4,51,11,Healthy,0.9480806271129597
5,4,51,11,Healthy,1.909692987439631
5,4,51,11,Healthy,1.0010667176455392
5,4,51,11,Healthy,1.085311125407424
5,4,51,11,Healthy,0.9693541687706477
5,4,51,11,Healthy,0.9396941833262914
5,4,51,11,Healthy,0.9281811187987168
5,4,51,11,Healthy,0.9804796194897463
5,4,51,11,Healthy,1.027730458315665
5,4,51,11,Healthy,2.000477134481916
5,4,51,11,Healthy,0.8796506927699594
5,4,51,11,Healthy,0.7943735061981372
5,4,51,11,Healthy,0.7287621538232197
5,4,51,11,Healthy,0.7661486958194507
5,4,51,11,Healthy,0.6010280375434681
5,4,51,11,Healthy,0.6062308680133857
5,4,51,11,Healthy,0.5542762539334491
5,4,51,11,Healthy,1.4533399596329366
5,4,51,11,Healthy,0.3277684871415082
5,4,51,11,Healthy,0.3543755478758555
5,4,51,11,Healthy,0.24351574402205184
5,4,51,11,Healthy,0.09102961654799785
5,4,51,11,Healthy,0.04546484681659015
5,4,51,12,Healthy,0.004350443549658841
5,4,51,12,Healthy,-0.031391286427261134
5,4,51,12,Healthy,0.8162621626460265
5,4,51,12,Healthy,-0.1239245852807013
5,4,51,12,Healthy,-0.32291432902233386
5,4,51,12,Healthy,-0.2965435043221999
5,4,51,12,Healthy,-0.5260500968861902
5,4,51,12,Healthy,-0.5530467977260365
5,4,51,12,Healthy,-0.6248855141817258
5,4,51,12,Healthy,-0.5937247832643112
5,4,51,12,Healthy,0.29924012549802353
5,4,51,12,Healthy,-0.7097977149151554
5,4,51,12,Healthy,-0.8840141792778634
5,4,51,12,Healthy,-0.8292445362068455
5,4,51,12,Healthy,-0.9535574248666975
5,4,51,12,Healthy,-1.0362643945171246
5,4,51,12,Healthy,-0.8885327406691153
5,4,51,12,Healthy,-0.9457961020075397
5,4,51,12,Healthy,0.028383594472730467
5,4,51,12,Healthy,-0.935097028329046
5,4,51,12,Healthy,-0.9986802868392832
5,4,51,12,Healthy,-0.9676853190406202
5,4,51,12,Healthy,-0.9688235610967878
5,4,51,12,Healthy,-0.9287000889056527
5,4,51,12,Healthy,-0.9742954992579541
5,4,51,12,Healthy,-0.9238993122350987
5,4,51,12,Healthy,0.08588769738448286
5,4,51,12,Healthy,-0.7867412532180434
5,4,51,12,Healthy,-0.775827469309268
5,4,51,12,Healthy,-0.8041402928007135
5,4,51,12,Healthy,-0.6778913614510926
5,4,51,12,Healthy,-0.6464573940323515
5,4,51,12,Healthy,-0.5588671415944313
5,4,51,12,Healthy,-0.521380499275382
5,4,51,12,Healthy,0.6550631248561626
5,4,51,12,Healthy,-0.38402999163857643
5,4,51,12,Healthy,-0.26534244928288486
5,4,51,12,Healthy,-0.237258219141835
5,4,51,12,Healthy,-0.16474584293474884
5,4,51,12,Healthy,-0.13325467599632915
5,4,51,12,Healthy,-0.07177034100453433
5,4,51,12,Healthy,-0.055266967089721813
5,4,51,12,Healthy,1.1797355395521583
5,4,51,12,Healthy,0.22951004038933798
5,4,51,12,Healthy,0.33656172475080043
5,4,51,12,Healthy,0.3434209064991864
5,4,51,12,Healthy,0.4612285282682358
5,4,51,12,Healthy,0.4877406493658288
5,4,51,12,Healthy,0.5340657967382552
5,4,51,12,Healthy,0.6839116990804986
5,4,51,12,Healthy,1.6640578113203979
5,4,51,12,Healthy,0.7473490927011738
5,4,51,12,Healthy,0.7212844825695532
5,4,51,12,Healthy,0.8428628730922803
5,4,51,12,Healthy,0.8312355001589254
5,4,51,12,Healthy,0.9200325155127154
5,4,51,12,Healthy,0.9917392695993328
5,4,51,12,Healthy,0.8772953965677821
5,4,51,12,Healthy,1.9509649606323571
5,4,51,12,Healthy,1.0250333053161775
5,4,51,12,Healthy,1.1223464943600119
5,4,51,12,Healthy,0.9920774130203424
5,4,51,12,Healthy,1.0445510404439826
5,4,51,12,Healthy,0.9761334946950005
5,4,51,12,Healthy,0.9326722151923178
5,4,51,12,Healthy,0.9191272104573985
5,4,51,12,Healthy,1.8326703564399327
5,4,51,12,Healthy,0.8080493069139744
5,4,51,12,Healthy,0.7591890965269749
5,4,51,12,Healthy,0.7280577722067729
5,4,51,12,Healthy,0.7384891896153197
5,4,51,12,Healthy,0.7529363995117992
5,4,51,12,Healthy,0.5817429947762472
5,4,51,12,Healthy,0.5314954785853464
5,4,51,12,Healthy,1.4370125523692818
5,4,51,12,Healthy,0.4744824869687632
5,4,51,12,Healthy,0.24263980454795334
5,4,51,12,Healthy,0.266992906581394
5,4,51,12,Healthy,0.1791609534675709
5,4,51,12,Healthy,0.12757439411577604
5,4,51,12,Healthy,0.008796127042358397
5,4,51,12,Healthy,-0.07080920293432559
5,4,51,12,Healthy,0.8865153631172231
5,4,51,12,Healthy,-0.3078080706884652
5,4,51,12,Healthy,-0.24298073511654567
5,4,51,12,Healthy,-0.37668877804702694
5,4,51,12,Healthy,-0.4681720050700159
5,4,51,12,Healthy,-0.5632300478689819
5,4,51,12,Healthy,-0.6347265517308585
5,4,51,12,Healthy,-0.6598407984326361
5,4,51,12,Healthy,0.2060374707378691
5,4,51,12,Healthy,-0.7675460829471273
5,4,51,12,Healthy,-0.8154928311164967
5,4,51,12,Healthy,-0.7621918742819631
5,4,51,12,Healthy,-0.8083761779686373
5,4,51,12,Healthy,-0.9137274082913003
5,4,51,12,Healthy,-1.0066051003925034
5,4,51,12,Healthy,-0.977099256833995
5,4,51,12,Healthy,-0.00772107041776721
5,4,51,12,Healthy,-1.1524973947224193
5,4,51,13,Healthy,-1.0065656128711122
5,4,51,13,Healthy,-1.0031190340297285
5,4,51,13,Healthy,-1.080208463310865
5,4,51,13,Healthy,-0.9224058268264568
5,4,51,13,Healthy,-0.8918695673098725
5,4,51,13,Healthy,-0.8653066097630494
5,4,51,13,Healthy,0.14247297865553227
5,4,51,13,Healthy,-0.9034885592560701
5,4,51,13,Healthy,-0.8174944886074889
5,4,51,13,Healthy,-0.7597139004568282
5,4,51,13,Healthy,-0.6581997949048817
5,4,51,13,Healthy,-0.6045819247443204
5,4,51,13,Healthy,-0.6024134884773673
5,4,51,13,Healthy,-0.5472153337677639
5,4,51,13,Healthy,0.6216342434929556
5,4,51,13,Healthy,-0.3419148566527613
5,4,51,13,Healthy,-0.3368033255866995
5,4,51,13,Healthy,-0.2921031059508195
5,4,51,13,Healthy,-0.18390336796258833
5,4,51,13,Healthy,-0.04293284507669522
5,4,51,13,Healthy,0.007325246195541944
5,4,51,13,Healthy,0.010529263920320539
5,4,51,13,Healthy,1.1799801759783206
5,4,51,13,Healthy,0.25223974050251624
5,4,51,13,Healthy,0.19739215375512675
5,4,51,13,Healthy,0.34630991205686623
5,4,51,13,Healthy,0.5652139183622298
5,4,51,13,Healthy,0.5127478239557681
5,4,51,13,Healthy,0.563325154092563
5,4,51,13,Healthy,0.5927366111441373
5,4,51,13,Healthy,1.744364297153666
5,4,51,13,Healthy,0.845131623471525
5,4,51,13,Healthy,0.9051835329364665
5,4,51,13,Healthy,0.8567628508482893
5,4,51,13,Healthy,0.906909919131384
5,4,51,13,Healthy,0.9509688617320574
5,4,51,13,Healthy,0.9324085345506526
5,4,51,13,Healthy,0.8737917205668475
5,4,51,13,Healthy,1.9912650487955748
5,4,51,13,Healthy,1.0065909075682664
5,4,51,13,Healthy,1.0350762911809692
5,4,51,13,Healthy,1.025350041042281
5,4,51,13,Healthy,0.9918284280525497
5,4,51,13,Healthy,0.9951048739741402
5,4,51,13,Healthy,0.9713708272052057
5,4,51,13,Healthy,0.947498177811522
5,4,51,13,Healthy,1.8777086651475268
5,4,51,13,Healthy,0.8697371727303028
5,4,51,13,Healthy,0.8458140225398499
5,4,51,13,Healthy,0.796081610679388
5,4,51,13,Healthy,0.7268812408660061
5,4,51,13,Healthy,0.6593533780619881
5,4,51,13,Healthy,0.5629062435078953
5,4,51,13,Healthy,0.4476954359700195
5,4,51,13,Healthy,1.3912166132279797
5,4,51,13,Healthy,0.3689386306213115
5,4,51,13,Healthy,0.3378447966752627
5,4,51,13,Healthy,0.19035358839147598
5,4,51,13,Healthy,0.18630733504869418
5,4,51,13,Healthy,0.07386747810104963
5,4,51,13,Healthy,-0.0661494874979686
5,4,51,13,Healthy,-0.06722845542105252
5,4,51,13,Healthy,0.8395034374563193
5,4,51,13,Healthy,-0.21629422696973538
5,4,51,13,Healthy,-0.28385103737198825
5,4,51,13,Healthy,-0.34601611930908704
5,4,51,13,Healthy,-0.4042304477524514
5,4,51,13,Healthy,-0.5864880733324573
5,4,51,13,Healthy,-0.6074306733561587
5,4,51,13,Healthy,-0.6394303267131972
5,4,51,13,Healthy,0.2576281162683777
5,4,51,13,Healthy,-0.7416765327461313
5,4,51,13,Healthy,-0.7785251047772801
5,4,51,13,Healthy,-0.7742874216072292
5,4,51,13,Healthy,-0.8699834666669592
5,4,51,13,Healthy,-0.9067476835496455
5,4,51,13,Healthy,-0.9895340417886753
5,4,51,13,Healthy,-0.9224371692154919
5,4,51,13,Healthy,0.1019145842688511
5,4,51,13,Healthy,-1.066218425256037
5,4,51,13,Healthy,-1.1095056691634848
5,4,51,13,Healthy,-0.9504014901648083
5,4,51,13,Healthy,-0.902955071618272
5,4,51,13,Healthy,-0.958984270478272
5,4,51,13,Healthy,-0.9119614634688028
5,4,51,13,Healthy,-0.8643285130995608
5,4,51,13,Healthy,0.06075589237725353
5,4,51,13,Healthy,-0.8130715579461756
5,4,51,13,Healthy,-0.77226542001273
5,4,51,13,Healthy,-0.7006180438616723
5,4,51,13,Healthy,-0.6783431359910679
5,4,51,13,Healthy,-0.6472592150750963
5,4,51,13,Healthy,-0.4833359888666009
5,4,51,13,Healthy,-0.5539795492770336
5,4,51,13,Healthy,0.5826813962861881
5,4,51,13,Healthy,-0.2908789598154525
5,4,51,13,Healthy,-0.33634979250530445
5,4,51,13,Healthy,-0.2157933119174049
5,4,51,13,Healthy,-0.1793252651876555
5,4,51,13,Healthy,-0.06729903227966734
5,4,51,14,Healthy,0.03898733099240257
5,4,51,14,Healthy,0.14035094205315046
5,4,51,14,Healthy,1.1179805510606489
5,4,51,14,Healthy,0.18666573067072287
5,4,51,14,Healthy,0.2613623536497809
5,4,51,14,Healthy,0.32364091758343294
5,4,51,14,Healthy,0.46838701362249213
5,4,51,14,Healthy,0.5232405282865926
5,4,51,14,Healthy,0.6397712801440696
5,4,51,14,Healthy,0.6688382700105354
5,4,51,14,Healthy,1.7782730342421045
5,4,51,14,Healthy,0.7389358804846323
5,4,51,14,Healthy,0.7693020662611291
5,4,51,14,Healthy,0.8910407554369968
5,4,51,14,Healthy,0.9284904059880942
5,4,51,14,Healthy,0.8699657050882545
5,4,51,14,Healthy,0.8870778815663357
5,4,51,14,Healthy,0.9316586331134337
5,4,51,14,Healthy,1.9656568855110328
5,4,51,14,Healthy,0.9015055842502387
5,4,51,14,Healthy,0.9563817413460022
5,4,51,14,Healthy,0.9589362066905825
5,4,51,14,Healthy,0.8753225394184393
5,4,51,14,Healthy,1.075056436949958
5,4,51,14,Healthy,1.0229116983206654
5,4,51,14,Healthy,0.8966688465224668
5,4,51,14,Healthy,1.8025845886351752
5,4,51,14,Healthy,0.8326418438748053
5,4,51,14,Healthy,0.7086248108296329
5,4,51,14,Healthy,0.7758170808395819
5,4,51,14,Healthy,0.6608427512252416
5,4,51,14,Healthy,0.6292152833001727
5,4,51,14,Healthy,0.5676653444048576
5,4,51,14,Healthy,0.49334889905805557
5,4,51,14,Healthy,1.4980685200088424
5,4,51,14,Healthy,0.41886167813165415
5,4,51,14,Healthy,0.2825283962447284
5,4,51,14,Healthy,0.1880316499224504
5,4,51,14,Healthy,0.17558193167751807
5,4,51,14,Healthy,0.15218829771395342
5,4,51,14,Healthy,0.0355767391381624
5,4,51,14,Healthy,-0.0037640318480631763
5,4,51,14,Healthy,0.8597785541514503
5,4,51,14,Healthy,-0.3070516207800878
5,4,51,14,Healthy,-0.37046898649610094
5,4,51,14,Healthy,-0.3353033520295316
5,4,51,14,Healthy,-0.4752018584931317
5,4,51,14,Healthy,-0.5089747550595156
5,4,51,14,Healthy,-0.5313552112853975
5,4,51,14,Healthy,-0.73799790836614
5,4,51,14,Healthy,0.23046506003003062
5,4,51,14,Healthy,-0.7736924626313404
5,4,51,14,Healthy,-0.8020605732455428
5,4,51,14,Healthy,-0.8240799565906167
5,4,51,14,Healthy,-0.8615039293069829
5,4,51,14,Healthy,-0.9207418105895715
5,4,51,14,Healthy,-0.9736021001416354
5,4,51,14,Healthy,-0.9381505117955458
5,4,51,14,Healthy,0.11070801391958812
5,4,51,14,Healthy,-1.0044705532811746
5,4,51,14,Healthy,-0.910094368428795
5,4,51,14,Healthy,-1.0582941615799561
5,4,51,14,Healthy,-1.0542042276766024
5,4,51,14,Healthy,-0.923099192669077
5,4,51,14,Healthy,-0.9338038451070491
5,4,51,14,Healthy,-0.9748075726291819
5,4,51,14,Healthy,0.1050755924668137
5,4,51,14,Healthy,-0.7950903408406275
5,4,51,14,Healthy,-0.7864462313865214
5,4,51,14,Healthy,-0.7201584668364805
5,4,51,14,Healthy,-0.7032052525238974
5,4,51,14,Healthy,-0.6877054441473981
5,4,51,14,Healthy,-0.586083733062631
5,4,51,14,Healthy,-0.4957542118804887
5,4,51,14,Healthy,0.5964087303562339
5,4,51,14,Healthy,-0.39147474707812324
5,4,51,14,Healthy,-0.32317387031217787
5,4,51,14,Healthy,-0.2843739231794082
5,4,51,14,Healthy,-0.1500355359283161
5,4,51,14,Healthy,-0.10739134192113514
5,4,51,14,Healthy,0.07765238647731
5,4,51,14,Healthy,0.04210166804658212
5,4,51,14,Healthy,1.1600943749121806
5,4,51,14,Healthy,0.32430384449776384
5,4,51,14,Healthy,0.23690941324259585
5,4,51,14,Healthy,0.5260951557725816
5,4,51,14,Healthy,0.46523238059570504
5,4,51,14,Healthy,0.49447993291894515
5,4,51,14,Healthy,0.6371946099251223
5,4,51,14,Healthy,0.6485677680612991
5,4,51,14,Healthy,1.6679615734532847
5,4,51,14,Healthy,0.835038443179249
5,4,51,14,Healthy,0.7705967886821706
5,4,51,14,Healthy,0.8305592193483877
5,4,51,14,Healthy,0.897350228845353
5,4,51,14,Healthy,0.8835062632359805
5,4,51,14,Healthy,0.9626282720294275
5,4,51,14,Healthy,1.0360632485660626
5,4,51,14,Healthy,2.044765954353392
5,4,51,14,Healthy,0.9955934747240432
5,4,51,15,Healthy,0.9962223988279877
5,4,51,15,Healthy,0.9973349487118885
5,4,51,15,Healthy,0.9778250225491775
5,4,51,15,Healthy,0.9404346580730654
5,4,51,15,Healthy,0.9684167689964527
5,4,51,15,Healthy,0.8854918999823682
5,4,51,15,Healthy,1.9488513897810718
5,4,51,15,Healthy,0.8446614090902375
5,4,51,15,Healthy,0.7960561160413255
5,4,51,15,Healthy,0.7860528286197376
5,4,51,15,Healthy,0.7721228747626147
5,4,51,15,Healthy,0.7489686644077149
5,4,51,15,Healthy,0.5596825086925058
5,4,51,15,Healthy,0.4838129164484573
5,4,51,15,Healthy,1.3963821921585964
5,4,51,15,Healthy,0.3251513880891348
5,4,51,15,Healthy,0.2563783158727521
5,4,51,15,Healthy,0.27998341205880006
5,4,51,15,Healthy,0.14450266721423588
5,4,51,15,Healthy,0.09926773108978482
5,4,51,15,Healthy,0.02872327652865916
5,4,51,15,Healthy,-0.1128536673224623
5,4,51,15,Healthy,0.8367008749007436
5,4,51,15,Healthy,-0.23932096529410268
5,4,51,15,Healthy,-0.37617561043494263
5,4,51,15,Healthy,-0.380846393602136
5,4,51,15,Healthy,-0.43606546898973714
5,4,51,15,Healthy,-0.6026701758983618
5,4,51,15,Healthy,-0.5943089358712632
5,4,51,15,Healthy,-0.6742348451089539
5,4,51,15,Healthy,0.2866923701333887
5,4,51,15,Healthy,-0.7650614548414227
5,4,51,15,Healthy,-0.8280007877203217
5,4,51,15,Healthy,-0.8161195494846709
5,4,51,15,Healthy,-0.7765047394736778
5,4,51,15,Healthy,-0.8488523486154039
5,4,51,15,Healthy,-0.9416443490786103
5,4,51,15,Healthy,-0.8728585562758067
5,4,51,15,Healthy,0.03428411277738683
5,4,51,15,Healthy,-0.9638482140801565
5,4,51,15,Healthy,-1.096740622289709
5,4,51,15,Healthy,-0.9776494407454485
5,4,51,15,Healthy,-0.9598675126113932
5,4,51,15,Healthy,-0.9742020687880016
5,4,51,15,Healthy,-0.9444053582350928
5,4,51,15,Healthy,-0.9303117641864209
5,4,51,15,Healthy,-0.0005144682763498221
5,4,51,15,Healthy,-0.8296765926366457
5,4,51,15,Healthy,-0.872273914234336
5,4,51,15,Healthy,-0.7969449027763769
5,4,51,15,Healthy,-0.7246898819576889
5,4,51,15,Healthy,-0.6878432998344144
5,4,51,15,Healthy,-0.6315061811981323
5,4,51,15,Healthy,-0.5843288394790085
5,4,51,15,Healthy,0.5547856400911803
5,4,51,15,Healthy,-0.43501335476519165
5,4,51,15,Healthy,-0.22483725549245628
5,4,51,15,Healthy,-0.2810653545812028
5,4,51,15,Healthy,-0.19641288883904173
5,4,51,15,Healthy,-0.07775981955123529
5,4,51,15,Healthy,-0.019219905028231444
5,4,51,15,Healthy,0.07837678328635503
5,4,51,15,Healthy,1.203576284749131
5,4,51,15,Healthy,0.26865313742639463
5,4,51,15,Healthy,0.26626277558040007
5,4,51,15,Healthy,0.3431512496823982
5,4,51,15,Healthy,0.4726634265531944
5,4,51,15,Healthy,0.5067030952822871
5,4,51,15,Healthy,0.639232293499192
5,4,51,15,Healthy,0.6310004038890752
5,4,51,15,Healthy,1.7326429254218243
5,4,51,15,Healthy,0.7541788666498918
5,4,51,15,Healthy,0.8398892943313051
5,4,51,15,Healthy,0.7714852378698033
5,4,51,15,Healthy,0.8635726206864143
5,4,51,15,Healthy,0.8286269125027965
5,4,51,15,Healthy,0.8863816248611252
5,4,51,15,Healthy,1.0411132942660881
5,4,51,15,Healthy,2.0554631333001327
5,4,51,15,Healthy,1.008500870388475
5,4,51,15,Healthy,1.0403501153242192
5,4,51,15,Healthy,0.9555872515781734
5,4,51,15,Healthy,0.9218775948130085
5,4,51,15,Healthy,0.9899982407393729
5,4,51,15,Healthy,0.9445630983769792
5,4,51,15,Healthy,0.7977295917272134
5,4,51,15,Healthy,1.9502512452619547
5,4,51,15,Healthy,0.9167153884156827
5,4,51,15,Healthy,0.7861751902032066
5,4,51,15,Healthy,0.8739871823058593
5,4,51,15,Healthy,0.6658388010013087
5,4,51,15,Healthy,0.6614446545593613
5,4,51,15,Healthy,0.7155115600627963
5,4,51,15,Healthy,0.5182939454738184
5,4,51,15,Healthy,1.434845558320271
5,4,51,15,Healthy,0.40385730007609766
5,4,51,15,Healthy,0.3816544339187666
5,4,51,15,Healthy,0.2401940012930677
5,4,51,15,Healthy,0.13360467019840017
5,4,51,15,Healthy,0.1038007002365451
5,4,51,16,Healthy,0.042563923258862796
5,4,51,16,Healthy,0.009564397308245251
5,4,51,16,Healthy,0.827519305452847
5,4,51,16,Healthy,-0.26461635116938126
5,4,51,16,Healthy,-0.27697416997966096
5,4,51,16,Healthy,-0.36368517764404307
5,4,51,16,Healthy,-0.507323425330344
5,4,51,16,Healthy,-0.5323710355188663
5,4,51,16,Healthy,-0.5862682853917344
5,4,51,16,Healthy,-0.589160788979136
5,4,51,16,Healthy,0.25787734502462867
5,4,51,16,Healthy,-0.7002413169894328
5,4,51,16,Healthy,-0.8183034214827141
5,4,51,16,Healthy,-0.8679097845916576
5,4,51,16,Healthy,-0.8927031058730572
5,4,51,16,Healthy,-0.9508616418460336
5,4,51,16,Healthy,-1.0246251286303654
5,4,51,16,Healthy,-0.9741572119967258
5,4,51,16,Healthy,-0.027091761353478357
5,4,51,16,Healthy,-0.9715536946770426
5,4,51,16,Healthy,-1.0074393023677308
5,4,51,16,Healthy,-1.0252339965299213
5,4,51,16,Healthy,-0.9325791105298397
5,4,51,16,Healthy,-0.937094815106959
