DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
4,14,20,11,Unhealthy,1.4477122297661553
4,14,20,11,Unhealthy,0.30371628451893523
4,14,20,11,Unhealthy,0.18804683313509346
4,14,20,11,Unhealthy,0.13490600246502737
4,14,20,11,Unhealthy,0.08183249782741807
4,14,20,11,Unhealthy,-0.03093114359750845
4,14,20,11,Unhealthy,0.8492712446068111
4,14,20,11,Unhealthy,-0.18793525100279215
4,14,20,11,Unhealthy,-0.4118185391576426
4,14,20,11,Unhealthy,-0.41856530502943456
4,14,20,11,Unhealthy,-0.45868057296976655
4,14,20,11,Unhealthy,-0.50539652701782
4,14,20,11,Unhealthy,-0.5262949737178295
4,14,20,11,Unhealthy,0.19810665263783767
4,14,20,11,Unhealthy,-0.8376137735125575
4,14,20,11,Unhealthy,-0.8468703637550226
4,14,20,11,Unhealthy,-0.937906905460347
4,14,20,11,Unhealthy,-1.0036531607141779
4,14,20,11,Unhealthy,-0.9616893740458423
4,14,20,11,Unhealthy,-0.8573894942329912
4,14,20,11,Unhealthy,0.040229804978159145
4,14,20,11,Unhealthy,-1.033661399796414
4,14,20,11,Unhealthy,-1.0140821087208016
4,14,20,11,Unhealthy,-1.019942649744516
4,14,20,11,Unhealthy,-1.00509120123395
4,14,20,11,Unhealthy,-0.9856975593803484
4,14,20,11,Unhealthy,0.10170337187472482
4,14,20,11,Unhealthy,-0.8588192020115336
4,14,20,11,Unhealthy,-0.7466104895768011
4,14,20,11,Unhealthy,-0.8823968757404845
4,14,20,11,Unhealthy,-0.6237610105603538
4,14,20,11,Unhealthy,-0.6283659077296886
4,14,20,11,Unhealthy,-0.621158735691904
4,14,20,11,Unhealthy,0.5366605705104497
4,14,20,11,Unhealthy,-0.40908621623148594
4,14,20,11,Unhealthy,-0.2839984087507482
4,14,20,11,Unhealthy,-0.2329276561223106
4,14,20,11,Unhealthy,-0.03716938251540628
4,14,20,12,Unhealthy,-0.02349838434871543
4,14,20,12,Unhealthy,0.1509139572615346
4,14,20,12,Unhealthy,1.1567335206138631
4,14,20,12,Unhealthy,0.2144687946881269
4,14,20,12,Unhealthy,0.3611266087454369
4,14,20,12,Unhealthy,0.5365499494549517
4,14,20,12,Unhealthy,0.4975395480696846
4,14,20,12,Unhealthy,0.6557358135925038
4,14,20,12,Unhealthy,1.6873537216682741
4,14,20,12,Unhealthy,0.7641060364537284
4,14,20,12,Unhealthy,0.8709686423338263
4,14,20,12,Unhealthy,0.9212175072783976
4,14,20,12,Unhealthy,0.934590954607071
4,14,20,12,Unhealthy,0.9965282151992885
4,14,20,12,Unhealthy,0.8562496706925506
4,14,20,12,Unhealthy,1.9193131104666552
4,14,20,12,Unhealthy,0.9979661530263939
4,14,20,12,Unhealthy,0.9896093978152329
4,14,20,12,Unhealthy,1.0190602255477827
4,14,20,12,Unhealthy,1.007445951674542
4,14,20,12,Unhealthy,0.9086124803495589
4,14,20,12,Unhealthy,0.9947390768687943
4,14,20,12,Unhealthy,2.000858666827599
4,14,20,12,Unhealthy,0.8909991924393623
4,14,20,12,Unhealthy,0.7140440804650942
4,14,20,12,Unhealthy,0.6998362665508945
4,14,20,12,Unhealthy,0.6501583135790904
4,14,20,12,Unhealthy,0.5132120051996735
4,14,20,12,Unhealthy,1.469957332745559
4,14,20,12,Unhealthy,0.3465923564457312
4,14,20,12,Unhealthy,0.2757290917482611
4,14,20,12,Unhealthy,0.17729261567669544
4,14,20,12,Unhealthy,0.04013618654065551
4,14,20,12,Unhealthy,0.05005819342460439
4,14,20,12,Unhealthy,-0.05556110662132169
4,14,20,12,Unhealthy,0.8107907661760926
4,14,20,12,Unhealthy,-0.229813523640912
4,14,20,12,Unhealthy,-0.33383394595460386
4,14,20,12,Unhealthy,-0.4741626478906953
4,14,20,12,Unhealthy,-0.5067798396294569
4,14,20,12,Unhealthy,-0.5428643439469918
4,14,20,12,Unhealthy,-0.7555828564850109
4,14,20,12,Unhealthy,0.29330533084565613
4,14,20,12,Unhealthy,-0.7236530557778009
4,14,20,12,Unhealthy,-0.776556715652251
4,14,20,12,Unhealthy,-0.8986535922808976
4,14,20,12,Unhealthy,-0.9084705692427676
4,14,20,12,Unhealthy,-0.9338481062738532
4,14,20,12,Unhealthy,0.0225207550065126
4,14,20,12,Unhealthy,-0.9688059959642572
4,14,20,12,Unhealthy,-1.0333312304174933
4,14,20,12,Unhealthy,-0.9566513981590189
4,14,20,12,Unhealthy,-0.9606520765973818
4,14,20,12,Unhealthy,-0.8816097441875397
4,14,20,12,Unhealthy,-0.906915584859525
4,14,20,12,Unhealthy,0.1563344298377728
4,14,20,12,Unhealthy,-0.7803314756879183
4,14,20,12,Unhealthy,-0.8951982794002445
4,14,20,12,Unhealthy,-0.6912965914956234
4,14,20,12,Unhealthy,-0.6697573977834191
4,14,20,12,Unhealthy,-0.5604785074527209
4,14,20,12,Unhealthy,-0.48571996885813995
4,14,20,12,Unhealthy,0.5068689006337763
4,14,20,12,Unhealthy,-0.35048759217455305
4,14,20,12,Unhealthy,-0.33096473458190406
4,14,20,12,Unhealthy,-0.13709423163171888
4,14,20,12,Unhealthy,-0.11765785154509761
4,14,20,12,Unhealthy,0.056713108807574596
4,14,20,12,Unhealthy,1.2022798004980702
4,14,20,12,Unhealthy,0.23167540312097634
4,14,20,12,Unhealthy,0.26466798300562455
4,14,20,12,Unhealthy,0.4055527408834002
4,14,20,12,Unhealthy,0.44330355681865524
4,14,20,12,Unhealthy,0.6040474768898163
4,14,20,12,Unhealthy,0.693504781825735
4,14,20,12,Unhealthy,1.784970717977094
4,14,20,12,Unhealthy,0.7554906427494812
4,14,20,12,Unhealthy,0.7932593876874169
4,14,20,12,Unhealthy,0.727171308049563
4,14,20,12,Unhealthy,0.9591273798174738
4,14,20,12,Unhealthy,0.8705336828277199
4,14,20,12,Unhealthy,0.9886208913348953
4,14,20,12,Unhealthy,1.9885435629908879
4,14,20,12,Unhealthy,1.0192191061895974
4,14,20,12,Unhealthy,1.0120527916135889
4,14,20,12,Unhealthy,0.9081724742146627
4,14,20,12,Unhealthy,0.9367830756306819
4,14,20,12,Unhealthy,0.9056072618210632
4,14,20,12,Unhealthy,1.838600880438107
4,14,20,12,Unhealthy,0.8230335872093817
4,14,20,12,Unhealthy,0.8200056512282492
4,14,20,12,Unhealthy,0.7309076338015501
4,14,20,12,Unhealthy,0.7495220718158642
4,14,20,12,Unhealthy,0.6053461164341308
4,14,20,12,Unhealthy,0.5602923475283393
4,14,20,12,Unhealthy,1.349885821784345
4,14,20,12,Unhealthy,0.356085745775854
4,14,20,12,Unhealthy,0.2283514617006505
4,14,20,12,Unhealthy,0.20812973647156185
4,14,20,12,Unhealthy,0.17764014923135407
4,14,20,13,Unhealthy,0.053015666716504255
4,14,20,13,Unhealthy,-0.07474886904093843
4,14,20,13,Unhealthy,0.8943724900874677
4,14,20,13,Unhealthy,-0.27237275444154196
4,14,20,13,Unhealthy,-0.3593208973197483
4,14,20,13,Unhealthy,-0.45083144345381576
4,14,20,13,Unhealthy,-0.5879067341305544
4,14,20,13,Unhealthy,-0.5976908488505509
4,14,20,13,Unhealthy,0.3281946557864442
4,14,20,13,Unhealthy,-0.7650340673238036
4,14,20,13,Unhealthy,-0.7175820548949295
4,14,20,13,Unhealthy,-0.876773680738472
4,14,20,13,Unhealthy,-0.9510312765062026
4,14,20,13,Unhealthy,-0.9622022735269441
4,14,20,13,Unhealthy,-0.9250732577245826
4,14,20,13,Unhealthy,0.05210321089746167
4,14,20,13,Unhealthy,-1.017958250076034
4,14,20,13,Unhealthy,-1.0498251467023327
4,14,20,13,Unhealthy,-0.9783913258340688
4,14,20,13,Unhealthy,-1.0639589756915464
4,14,20,13,Unhealthy,-0.8533678239542148
4,14,20,13,Unhealthy,-0.9409522040814815
4,14,20,13,Unhealthy,0.08274967847590639
4,14,20,13,Unhealthy,-0.8315922754673354
4,14,20,13,Unhealthy,-0.7575340411668582
4,14,20,13,Unhealthy,-0.8183339795971187
4,14,20,13,Unhealthy,-0.5717849972175642
4,14,20,13,Unhealthy,-0.5647203969015607
4,14,20,13,Unhealthy,0.49379324499516536
4,14,20,13,Unhealthy,-0.35482040513839963
4,14,20,13,Unhealthy,-0.28124097358131794
4,14,20,13,Unhealthy,-0.13404651184983912
4,14,20,13,Unhealthy,-0.10079105278619684
4,14,20,13,Unhealthy,-0.1018632628666074
4,14,20,13,Unhealthy,0.1032917058430294
4,14,20,13,Unhealthy,1.2145419461622413
4,14,20,13,Unhealthy,0.26187576266498674
4,14,20,13,Unhealthy,0.3455631220860472
4,14,20,13,Unhealthy,0.5073479492670963
4,14,20,13,Unhealthy,0.501474265787251
4,14,20,13,Unhealthy,0.5555426744523049
4,14,20,13,Unhealthy,0.7207121351597059
4,14,20,13,Unhealthy,1.6662724433431428
4,14,20,13,Unhealthy,0.8320303568563012
4,14,20,13,Unhealthy,0.8082453687336248
4,14,20,13,Unhealthy,0.8334072535489139
4,14,20,13,Unhealthy,0.9171930462890708
4,14,20,13,Unhealthy,0.8762946173732368
4,14,20,13,Unhealthy,1.929829465724712
4,14,20,13,Unhealthy,1.0030603738491692
4,14,20,13,Unhealthy,1.0343280279847948
4,14,20,13,Unhealthy,0.9683442783240901
4,14,20,13,Unhealthy,0.9627416784051269
4,14,20,13,Unhealthy,0.9676308561626773
4,14,20,13,Unhealthy,0.8419617160952387
4,14,20,13,Unhealthy,1.84886789066058
4,14,20,13,Unhealthy,0.9250495527958269
4,14,20,13,Unhealthy,0.8037804652873737
4,14,20,13,Unhealthy,0.7312114747841123
4,14,20,13,Unhealthy,0.6374360247908097
4,14,20,13,Unhealthy,0.560713399569427
4,14,20,13,Unhealthy,0.6095205607125563
4,14,20,13,Unhealthy,1.4475052386237315
4,14,20,13,Unhealthy,0.30067136084654356
4,14,20,13,Unhealthy,0.2907435711618794
4,14,20,13,Unhealthy,0.21386181880709648
4,14,20,13,Unhealthy,0.10662268373329548
4,14,20,13,Unhealthy,0.026811391884914784
4,14,20,13,Unhealthy,0.8942114525390208
4,14,20,13,Unhealthy,-0.1891220907688356
4,14,20,13,Unhealthy,-0.309672594451592
4,14,20,13,Unhealthy,-0.39016902637420403
4,14,20,13,Unhealthy,-0.5662377975496548
4,14,20,13,Unhealthy,-0.6434775279932206
4,14,20,13,Unhealthy,-0.7727693349575566
4,14,20,13,Unhealthy,0.3773561318954342
4,14,20,13,Unhealthy,-0.7976001801628734
4,14,20,13,Unhealthy,-0.7867492246591222
4,14,20,13,Unhealthy,-0.8397721362402161
4,14,20,13,Unhealthy,-0.8563878912831626
4,14,20,13,Unhealthy,-0.8719764307427942
4,14,20,13,Unhealthy,-0.9700063630881173
4,14,20,13,Unhealthy,-0.050129238981411306
4,14,20,13,Unhealthy,-1.0270678560271354
4,14,20,13,Unhealthy,-0.9626649343370697
4,14,20,13,Unhealthy,-1.031900962917694
4,14,20,13,Unhealthy,-1.0321549394749574
4,14,20,13,Unhealthy,-0.9384584469575258
4,14,20,13,Unhealthy,0.1434819033724289
4,14,20,13,Unhealthy,-0.8102152475521003
4,14,20,13,Unhealthy,-0.786871458590359
4,14,20,13,Unhealthy,-0.7921786137621992
4,14,20,13,Unhealthy,-0.7743723216947636
4,14,20,13,Unhealthy,-0.5691050613530628
4,14,20,13,Unhealthy,-0.4693164252707117
4,14,20,13,Unhealthy,0.5676726410535422
4,14,20,13,Unhealthy,-0.40216640635083745
4,14,20,13,Unhealthy,-0.2906683859343955
4,14,20,13,Unhealthy,-0.23812527029926478
4,14,20,13,Unhealthy,-0.15841914790167272
4,14,20,14,Unhealthy,-0.04921042670809048
4,14,20,14,Unhealthy,0.050665616664044025
4,14,20,14,Unhealthy,1.2612114025340244
4,14,20,14,Unhealthy,0.264337149964285
4,14,20,14,Unhealthy,0.46288247625809786
4,14,20,14,Unhealthy,0.3785920291124977
4,14,20,14,Unhealthy,0.5693692366281454
4,14,20,14,Unhealthy,0.5585768807099555
4,14,20,14,Unhealthy,1.6105178021832844
4,14,20,14,Unhealthy,0.6753859785716563
4,14,20,14,Unhealthy,0.7704490423941879
4,14,20,14,Unhealthy,0.8665540884315023
4,14,20,14,Unhealthy,0.9147323750030424
4,14,20,14,Unhealthy,0.9632459239285143
4,14,20,14,Unhealthy,0.9873025510814709
4,14,20,14,Unhealthy,2.00299272902724
4,14,20,14,Unhealthy,0.9964585189615798
4,14,20,14,Unhealthy,0.9931939533382258
4,14,20,14,Unhealthy,0.8592482362632466
4,14,20,14,Unhealthy,1.0741247674292744
4,14,20,14,Unhealthy,0.9228387631976831
4,14,20,14,Unhealthy,0.9108608582238187
4,14,20,14,Unhealthy,1.811340663161567
4,14,20,14,Unhealthy,0.8615505049235848
4,14,20,14,Unhealthy,0.73814775074947
4,14,20,14,Unhealthy,0.6763205752856297
4,14,20,14,Unhealthy,0.5680791857972367
4,14,20,14,Unhealthy,0.6015972371711437
4,14,20,14,Unhealthy,1.5191050352694366
4,14,20,14,Unhealthy,0.38662847337668993
4,14,20,14,Unhealthy,0.31046383366673924
4,14,20,14,Unhealthy,0.19618201724752027
4,14,20,14,Unhealthy,0.18801769706659793
4,14,20,14,Unhealthy,0.04662970807518072
4,14,20,14,Unhealthy,-0.06409707846287814
4,14,20,14,Unhealthy,0.7074649503628504
4,14,20,14,Unhealthy,-0.35614607940173104
4,14,20,14,Unhealthy,-0.37597881144848994
4,14,20,14,Unhealthy,-0.40588048182069086
4,14,20,14,Unhealthy,-0.5118061412894029
4,14,20,14,Unhealthy,-0.5880640407190739
4,14,20,14,Unhealthy,-0.6318760453259512
4,14,20,14,Unhealthy,0.2346106528533807
4,14,20,14,Unhealthy,-0.7275720226978144
4,14,20,14,Unhealthy,-0.8596460947066981
4,14,20,14,Unhealthy,-0.8850210261691973
4,14,20,14,Unhealthy,-0.9525563346018809
4,14,20,14,Unhealthy,-0.834602640940073
4,14,20,14,Unhealthy,0.12444338252706076
4,14,20,14,Unhealthy,-1.003720929971124
4,14,20,14,Unhealthy,-1.045145366520616
4,14,20,14,Unhealthy,-0.9734956114528356
4,14,20,14,Unhealthy,-0.962543591394467
4,14,20,14,Unhealthy,-1.0363792396433822
4,14,20,14,Unhealthy,-0.9256424715488553
4,14,20,14,Unhealthy,0.026782246900542053
4,14,20,14,Unhealthy,-0.8941022887753441
4,14,20,14,Unhealthy,-0.8381356548078369
4,14,20,14,Unhealthy,-0.7484841040900814
4,14,20,14,Unhealthy,-0.7737970497666358
4,14,20,14,Unhealthy,-0.6411402149388253
4,14,20,14,Unhealthy,-0.40921805063132577
4,14,20,14,Unhealthy,0.5820995780319019
4,14,20,14,Unhealthy,-0.3855930833513216
4,14,20,14,Unhealthy,-0.24960813287074715
4,14,20,14,Unhealthy,-0.11746889059576028
4,14,20,14,Unhealthy,-0.07074275497527352
4,14,20,14,Unhealthy,-0.03566735864353004
4,14,20,14,Unhealthy,1.0978794731954222
4,14,20,14,Unhealthy,0.20787505170127185
4,14,20,14,Unhealthy,0.23743939660774005
4,14,20,14,Unhealthy,0.3982460138631055
4,14,20,14,Unhealthy,0.45738882855973
4,14,20,14,Unhealthy,0.6664323436673145
4,14,20,14,Unhealthy,0.6588390217251536
4,14,20,14,Unhealthy,1.7638418989767999
4,14,20,14,Unhealthy,0.7727569894405764
4,14,20,14,Unhealthy,0.7807775295208373
4,14,20,14,Unhealthy,0.8413658909915664
4,14,20,14,Unhealthy,0.8619577806011588
4,14,20,14,Unhealthy,0.9643574085674039
4,14,20,14,Unhealthy,0.8824233831730834
4,14,20,14,Unhealthy,2.023527088821985
4,14,20,14,Unhealthy,1.008332606023369
4,14,20,14,Unhealthy,0.9705830092503647
4,14,20,14,Unhealthy,1.041786181269825
4,14,20,14,Unhealthy,0.981184603888098
4,14,20,14,Unhealthy,0.8203828223453467
4,14,20,14,Unhealthy,1.8475653253416002
4,14,20,14,Unhealthy,0.8988261278242623
4,14,20,14,Unhealthy,0.75077878204722
4,14,20,14,Unhealthy,0.8192927539262358
4,14,20,14,Unhealthy,0.701599251881039
4,14,20,14,Unhealthy,0.5930200798847126
4,14,20,14,Unhealthy,0.5318328617312351
4,14,20,14,Unhealthy,1.3987574075291558
4,14,20,14,Unhealthy,0.42717873788383076
4,14,20,14,Unhealthy,0.2890032703168493
4,14,20,14,Unhealthy,0.23130786201695103
4,14,20,14,Unhealthy,-0.015071363308941876
4,14,20,15,Unhealthy,0.001188502492734682
4,14,20,15,Unhealthy,-0.1762429650614677
4,14,20,15,Unhealthy,0.810751419799692
4,14,20,15,Unhealthy,-0.315850220062523
4,14,20,15,Unhealthy,-0.38493622315697884
4,14,20,15,Unhealthy,-0.44488768828366126
4,14,20,15,Unhealthy,-0.5346031536744574
4,14,20,15,Unhealthy,-0.5992660367022564
4,14,20,15,Unhealthy,0.3543136115623621
4,14,20,15,Unhealthy,-0.7600237984523417
4,14,20,15,Unhealthy,-0.8091537905910108
4,14,20,15,Unhealthy,-0.8387877752934602
4,14,20,15,Unhealthy,-0.9184477787062112
4,14,20,15,Unhealthy,-0.8698760808074392
4,14,20,15,Unhealthy,-0.9424178338472016
4,14,20,15,Unhealthy,-0.024671671500913733
4,14,20,15,Unhealthy,-0.9879074944858781
4,14,20,15,Unhealthy,-1.040647409799465
4,14,20,15,Unhealthy,-1.0144981862270828
4,14,20,15,Unhealthy,-0.9120554101679257
4,14,20,15,Unhealthy,-0.93604675030903
4,14,20,15,Unhealthy,-0.9007026050242013
4,14,20,15,Unhealthy,0.0843342294586514
4,14,20,15,Unhealthy,-0.7631500107582629
4,14,20,15,Unhealthy,-0.7373228283542654
4,14,20,15,Unhealthy,-0.6663553158078204
4,14,20,15,Unhealthy,-0.5645204650139964
4,14,20,15,Unhealthy,-0.5953392888185092
4,14,20,15,Unhealthy,0.5124677329851078
4,14,20,15,Unhealthy,-0.4176554141609722
4,14,20,15,Unhealthy,-0.32031740200107467
4,14,20,15,Unhealthy,-0.17842864809565304
4,14,20,15,Unhealthy,-0.022369780395243552
4,14,20,15,Unhealthy,-0.09060246107621059
4,14,20,15,Unhealthy,0.05509823186963729
4,14,20,15,Unhealthy,1.1857597771029458
4,14,20,15,Unhealthy,0.2123176098714979
4,14,20,15,Unhealthy,0.29191787883268266
4,14,20,15,Unhealthy,0.48453931958160795
4,14,20,15,Unhealthy,0.5747984460972302
4,14,20,15,Unhealthy,0.6510856278749698
4,14,20,15,Unhealthy,0.7290112839456375
4,14,20,15,Unhealthy,1.7825135833126295
4,14,20,15,Unhealthy,0.8733364678438196
4,14,20,15,Unhealthy,0.8061732115252299
4,14,20,15,Unhealthy,0.8531048750080235
4,14,20,15,Unhealthy,0.8688242427935462
4,14,20,15,Unhealthy,0.9800443023795804
4,14,20,15,Unhealthy,1.9797657453327686
4,14,20,15,Unhealthy,1.0599741526261006
4,14,20,15,Unhealthy,0.9641378647688975
4,14,20,15,Unhealthy,0.9009485599342785
4,14,20,15,Unhealthy,0.9613983944089988
4,14,20,15,Unhealthy,1.0312328275716267
4,14,20,15,Unhealthy,0.9467636157768201
4,14,20,15,Unhealthy,1.913117936355292
4,14,20,15,Unhealthy,0.8364475316019606
4,14,20,15,Unhealthy,0.8118068987589312
4,14,20,15,Unhealthy,0.7465601278193769
4,14,20,15,Unhealthy,0.6404389705295552
4,14,20,15,Unhealthy,0.6921132863209082
4,14,20,15,Unhealthy,0.5382854285877624
4,14,20,15,Unhealthy,1.4854690350490203
4,14,20,15,Unhealthy,0.27888987226796474
4,14,20,15,Unhealthy,0.19689716239943256
4,14,20,15,Unhealthy,0.1797085229671901
4,14,20,15,Unhealthy,0.08032428327698551
4,14,20,15,Unhealthy,-0.07227034486602968
4,14,20,15,Unhealthy,0.8152957380159687
4,14,20,15,Unhealthy,-0.23094918227360003
4,14,20,15,Unhealthy,-0.3187075057857587
4,14,20,15,Unhealthy,-0.41734039902830916
4,14,20,15,Unhealthy,-0.4834228705932951
