Time, Agent ID, Device Type, Accelerometer X, Accelerometer Y, Accelerometer Z, Gyroscope X, Gyroscope Y, Gyroscope Z, Longitude Degrees, Longitude Minutes, Latitude Degrees, Latitude Minutes, Altitude
23:39:33, Human_33, Phone, -0.1999361, 9.811697, -1.790946, 358.7542, 178.0019, 12.40482, -111.0585, 34.68196, 36.95564, 20.35538, 0.9434974
23:39:33, Human_33, SmartWatch, -1.284903, 9.840269, 2.583678, 17.34758, 161.8859, 63.00438, -110.9584, 34.68476, 36.94027, 20.35629, 1.073729
23:39:33, Human_34, Phone, 2.435433, 9.675202, -0.0666152, 6.183295, 101.1191, 7.215773, -110.9578, 35.23198, 37.0886, 20.13428, 0.9353897
23:39:33, Human_34, SmartWatch, 1.453073, 9.66963, 0.2879416, 22.2162, 86.87978, 62.11024, -111.0233, 35.23134, 37.08014, 20.13725, 1.04401
23:39:33, Human_35, Phone, -0.06274617, 9.79315, 0.05829118, 358.7775, 118.9424, 12.50528, -110.9099, 34.8722, 36.96242, 19.85733, 1.010113
23:39:33, Human_35, SmartWatch, 0.0391405, 9.826138, -0.09064829, 17.33422, 102.6667, 63.02977, -110.9037, 34.87284, 37.09203, 19.86031, 1.110352
23:39:33, Human_36, Phone, -0.009036786, 9.905402, -0.007917069, 356.9458, 337.4193, 357.0054, -111.0187, 34.86292, 37.01178, 19.83307, 0.8546052
23:39:33, Human_36, SmartWatch, -0.01494185, 9.756092, -0.000334901, 323.0301, 69.89018, 348.2283, -110.9518, 34.86111, 36.92285, 19.83192, 1.087699
23:39:33, Human_37, Phone, 0.06670322, 9.849902, 0.1871584, 1.995583, 111.9626, 0.4636832, -111.0178, 35.09012, 36.96776, 20.42381, 0.8935904
23:39:33, Human_37, SmartWatch, 0.02620646, 9.854193, 0.2285251, 288.3413, 111.8261, 90.2462, -111.0559, 35.09155, 36.99049, 20.42519, 1.310685
23:39:33, Human_38, Phone, -0.003909498, 9.773971, 0.8457672, 357.7919, 154.2317, 357.0883, -111.019, 34.98162, 37.06224, 19.8848, 0.8394423
23:39:33, Human_38, SmartWatch, 1.214077, 9.76088, -1.059611, 323.3087, 246.0704, 347.6405, -110.9622, 34.98338, 36.95688, 19.88571, 1.022878
23:39:33, Human_39, Phone, -0.04419255, 9.790313, 0.03018172, 358.8416, 23.36397, 12.52511, -111.0284, 35.27667, 36.90582, 20.03654, 1.02319
23:39:33, Human_39, SmartWatch, -0.03289427, 9.87976, 0.02499816, 17.32934, 7.136046, 62.8886, -110.9472, 35.27374, 36.98199, 20.03677, 1.065153
23:39:33, Human_40, Phone, 4.204696, 9.779531, -3.459146, 358.7804, 314.3111, 12.40599, -111.0853, 34.58484, 36.9883, 20.47989, 0.8419098
23:39:33, Human_40, SmartWatch, -9.016661, 9.824556, 1.261507, 17.29209, 298.0712, 62.88122, -110.9304, 34.58345, 36.93418, 20.47714, 0.9634885
23:39:33, Human_41, Phone, -0.1256285, 9.703863, 2.098534, 340.6141, 6.136965, 4.485142, -111.0669, 35.03691, 36.92723, 20.09811, 0.853841
23:39:33, Human_41, SmartWatch, -0.3775283, 10.02164, 3.572579, 9.344035, 6.970324, 58.54517, -110.9592, 35.03404, 36.96049, 20.09834, 0.9919946
23:39:33, Human_42, Phone, 0.0833886, 9.851268, -0.001011133, 358.7794, 18.91375, 12.45772, -110.914, 34.51277, 37.07253, 20.26314, 0.9076234
23:39:33, Human_42, SmartWatch, 0.0192721, 9.820997, 0.01591845, 17.2781, 2.732924, 63.03078, -110.9393, 34.50982, 36.96746, 20.26337, 1.107024
23:39:33, Human_43, Phone, 0.9204349, 9.942668, -2.275208, 346.3191, 170.907, 7.972814, -111.0503, 35.01141, 36.91308, 20.18806, 0.901862
23:39:33, Human_43, SmartWatch, 1.204631, 9.855362, -4.16889, 24.48979, 162.51, 60.72502, -110.902, 35.01406, 36.99459, 20.18921, 0.9374135
23:39:33, Human_44, Phone, -0.3783286, 9.842164, -0.3334215, 358.7807, 45.60954, 12.39551, -110.9598, 34.60415, 37.03187, 20.48103, 0.9926496
23:39:33, Human_44, SmartWatch, 0.2915282, 9.847166, 0.8830398, 17.39192, 29.37675, 62.9686, -111.0549, 34.60157, 36.95527, 20.48241, 0.9289923
23:39:33, Human_45, Phone, -1.767091, 9.80238, 9.373101, 358.8104, 331.7282, 12.39678, -110.9297, 34.82837, 36.9514, 20.65475, 0.9835823
23:39:33, Human_45, SmartWatch, 10.71187, 9.871954, -11.97348, 17.25998, 315.6378, 62.94912, -110.9616, 34.82627, 37.07591, 20.65269, 1.081185
23:39:33, Human_46, Phone, 0.006205074, 9.771202, 0.03743348, 358.7619, 2.88669, 12.45127, -111.0172, 34.96494, 37.05475, 20.42953, 0.9999774
23:39:33, Human_46, SmartWatch, 0.001001012, 9.825856, -0.0177129, 17.28817, 346.6808, 62.9854, -111.0547, 34.96207, 36.95777, 20.42885, 0.9915786
23:39:33, Human_47, Phone, -0.1913315, 9.673486, 2.310166, 6.19635, 5.962067, 7.347814, -111.0604, 35.15557, 36.95029, 20.25833, 0.9548848
23:39:33, Human_47, SmartWatch, -0.5694648, 9.715126, 1.393411, 22.74897, 351.406, 62.04034, -110.9809, 35.15271, 36.95138, 20.25742, 1.04545
23:39:33, Human_48, Phone, -0.9746736, 9.79591, 1.55857, 358.7876, 149.7962, 12.49746, -110.9013, 34.85047, 36.94773, 20.45998, 0.9444108
23:39:33, Human_48, SmartWatch, 2.590586, 9.808004, -1.474701, 17.34092, 133.5854, 62.90184, -111.0385, 34.85249, 37.09884, 20.46204, 1.042456
23:39:33, Human_49, Phone, 0.3027286, 9.826337, -0.9120159, -0.04471539, 322.5584, -0.03936293, -111.039, 34.51548, 36.94506, 20.44556, 0.9587899
23:39:33, Human_49, SmartWatch, -2.442407, 9.828684, 2.873643, -0.05549539, 322.4643, -0.05006852, -111.0135, 34.51167, 37.09579, 20.44304, 1.48382
23:39:33, Human_50, Phone, 0.1705461, 9.75106, 0.4249691, -0.02377706, 356.9275, 0.009605467, -110.9896, 34.57983, 37.01964, 20.56389, 0.9683667
23:39:33, Human_50, SmartWatch, 0.04340626, 9.8171, -2.096382, 0.02685754, 356.9698, -0.08786601, -111.0815, 34.57522, 37.06272, 20.56389, 1.528464
23:39:33, Human_51, Phone, 1.78656, 9.701849, 0.7461389, 338.916, 79.79448, 3.462419, -110.961, 34.78366, 37.03527, 20.13908, 0.8629668
23:39:33, Human_51, SmartWatch, 2.506929, 9.952243, 0.9994718, 0.5412105, 85.21018, 54.47512, -111.0071, 34.78334, 36.95598, 20.14206, 0.9866249
23:39:33, Human_52, Phone, 2.565907, 9.669578, 0.009163581, 1.488816, 97.46839, 6.234181, -111.0678, 35.0146, 36.9945, 20.12329, 0.8512688
23:39:33, Human_52, SmartWatch, 1.731464, 9.757426, 0.2013955, 24.33444, 77.90599, 61.06758, -110.9023, 35.01361, 37.01756, 20.12627, 1.026143
23:39:33, Human_53, Phone, 0.04141507, 9.837636, -0.06620582, 0.2628911, 241.0718, 359.3786, -110.9037, 34.71861, 36.97515, 20.01091, 1.011496
23:39:33, Human_53, SmartWatch, -0.1038077, 9.832812, -0.02374722, 301.2172, 220.748, 118.3363, -110.9692, 34.71868, 36.96449, 20.00908, 1.330152
23:39:33, Human_54, Phone, 0.07901659, 9.851019, 0.08383453, 358.6075, 355.2634, 359.6114, -110.908, 35.16454, 37.05228, 20.38033, 1.033396
23:39:33, Human_54, SmartWatch, 0.07227926, 9.709151, 0.03895063, 295.6017, 341.7511, 109.4046, -110.9337, 35.16286, 37.0681, 20.38101, 1.272332
23:39:33, Human_55, Phone, -2.168942, 9.967947, -0.09001532, 345.3242, 281.2859, 4.679569, -110.9285, 34.55656, 37.05051, 20.05463, 0.8688173
23:39:33, Human_55, SmartWatch, -0.4539347, 9.565325, 0.1327827, 2.944525, 285.0871, 58.91901, -111.0384, 34.55601, 37.00216, 20.05188, 0.9178481
23:39:33, Human_56, Phone, 1.896228, 9.714278, 0.7658321, 340.3705, 82.37709, 3.6031, -111.0437, 34.63334, 37.09701, 20.05806, 0.878252
23:39:33, Human_56, SmartWatch, 1.292024, 9.499855, 0.1663051, 358.9713, 88.50696, 55.11906, -110.9605, 34.63318, 37.07182, 20.06104, 1.10001
23:39:33, Human_57, Phone, 0.578792, 9.848376, 3.707641, 358.8707, 190.2325, 12.47147, -110.9526, 34.82475, 36.91568, 20.46341, 0.9122364
23:39:33, Human_57, SmartWatch, 2.44225, 9.717203, -5.685115, 17.32173, 173.9296, 62.89584, -110.9439, 34.82769, 37.02847, 20.46387, 1.043878
23:39:33, Human_58, Phone, 0.276446, 9.79885, -0.1185202, 358.8524, 91.25329, 12.51537, -111.03, 34.96908, 36.96287, 20.50003, 0.9994637
23:39:33, Human_58, SmartWatch, -0.3849581, 9.818308, -0.2573618, 17.27107, 75.06283, 62.88361, -111.0599, 34.96831, 37.01175, 20.50301, 1.022377
23:39:33, Human_59, Phone, -1.861318, 9.724949, -1.649286, 4.044563, 236.7954, 6.165175, -110.9216, 34.85455, 36.97953, 20.19447, 0.8990365
23:39:33, Human_59, SmartWatch, -0.7515858, 9.726929, -0.9109991, 20.37799, 221.1124, 61.78779, -110.9636, 34.85702, 36.96725, 20.19287, 0.9313874
23:39:33, Human_60, Phone, -1.730157, 9.732172, -1.51642, 340.9227, 240.0234, 4.064891, -111.0551, 34.45747, 37.07551, 19.97589, 0.8843448
23:39:33, Human_61, Phone, -1.915873, 9.565424, 0.07379938, 338.4586, 286.5281, 3.366722, -110.9269, 34.61148, 37.01513, 20.12787, 0.9854671
23:39:33, Human_61, SmartWatch, -1.871287, 9.659746, 0.2075325, 357.739, 292.9381, 53.6916, -110.9998, 34.61038, 36.98355, 20.12512, 1.075236
23:39:33, Human_62, Phone, -0.03693895, 9.858876, -0.04428365, 358.8924, 12.81318, 12.44291, -110.9458, 34.84846, 37.08035, 19.81613, 0.9732494
23:39:33, Human_62, SmartWatch, -0.06014258, 9.767507, 0.03926396, 17.35043, 356.5908, 63.03947, -111.0301, 34.84551, 36.93945, 19.8159, 0.9251293
23:39:33, Human_63, Phone, 1.567959, 9.851826, 1.807822, 340.8195, 46.28274, 4.753837, -110.9849, 34.70889, 37.09264, 19.99443, 0.9059618
23:39:33, Human_63, SmartWatch, 2.554191, 10.05046, 3.407429, 14.46151, 43.98218, 59.71347, -110.9893, 34.70681, 37.07439, 19.99649, 1.086074
23:39:33, Human_64, Phone, -0.2378058, 9.831198, -1.886131, 0.08581566, 352.6685, -0.03392355, -111.0051, 34.4453, 36.9432, 20.55725, 1.04946
23:39:33, Human_64, SmartWatch, -1.414927, 9.758577, 7.385991, 0.002879008, 352.6407, 0.08344615, -110.9941, 34.44071, 36.95747, 20.55679, 1.405146
23:39:33, Human_65, Phone, -1.597859, 9.625768, 1.54062, 338.1279, 325.3452, 3.125453, -110.9689, 34.53083, 37.00702, 20.14023, 0.8880182
23:39:33, Human_65, SmartWatch, -2.167506, 9.975962, 1.942885, 359.7103, 331.6189, 53.90235, -110.9249, 34.52826, 36.93565, 20.13885, 0.9922052
23:39:33, Human_66, Phone, -0.09292039, 9.770782, -0.08502873, 352.9194, 80.82323, 9.965025, -110.9709, 35.03714, 36.90358, 19.89189, 0.8441489
23:39:33, Human_66, SmartWatch, 0.3107674, 9.841593, 0.1412941, 16.56308, 70.06738, 62.13686, -111.0323, 35.0361, 37.07776, 19.89464, 1.09911
23:39:33, Human_67, Phone, -0.01939018, 9.768654, -0.2092439, 359.2673, 3.387995, 358.7385, -111.0196, 34.74808, 36.94851, 20.52567, 0.8248973
23:39:33, Human_67, SmartWatch, -0.009893328, 9.797395, 0.1165761, 331.25, 89.28989, 354.6909, -111.0965, 34.74619, 36.97085, 20.52521, 1.205789
23:39:33, Human_68, Phone, -0.05055301, 9.86451, -0.08447619, 0.01865742, 0.05140713, -0.03214666, -110.9801, 34.39773, 37.0651, 20.5513, 0.9985011
23:39:33, Human_68, SmartWatch, -0.01029874, 9.84113, 0.1500676, -0.02608532, 0.07852665, 0.04037069, -111.0722, 34.39313, 36.92448, 20.55153, 1.357111
23:39:33, Human_69, Phone, 2.525441, 10.00717, -0.003256168, 343.5341, 93.2336, 6.175101, -111.0608, 34.8309, 37.01232, 20.12947, 0.8917704
23:39:33, Human_69, SmartWatch, 4.063613, 9.909348, 0.05849308, 23.08969, 78.73469, 59.89673, -110.9029, 34.83039, 37.03998, 20.13222, 0.960377
23:39:33, Human_70, SmartWatch, 1.221647, 9.437387, 0.06495472, 359.2219, 92.8131, 55.58825, -111.0861, 34.49649, 36.99893, 20.06126, 1.07445
23:39:33, Human_71, Phone, 0.4219521, 9.710232, -0.4151085, 359.2553, 306.655, 358.6622, -111.0846, 34.64399, 36.91194, 20.32722, 0.8975342
23:39:33, Human_71, SmartWatch, -0.7532884, 9.817465, 0.2091411, 331.2008, 32.58595, 354.7977, -110.9901, 34.64325, 37.08155, 20.32539, 1.075862
23:39:33, Human_72, Phone, 4.466456, 10.08608, 0.3411832, 352.7638, 221.1357, 7.868713, -110.9976, 34.60386, 37.03001, 20.14641, 0.9680156
23:39:33, Human_72, SmartWatch, 2.988309, 9.563971, -1.74542, 12.72132, 205.9142, 62.45914, -110.9233, 34.60633, 37.08095, 20.14549, 1.05972
23:39:33, Human_73, Phone, -0.06677064, 9.84625, 0.03076683, 358.8224, 41.22759, 12.42103, -111.0015, 34.92748, 37.01485, 20.58243, 0.8431107
23:39:33, Human_73, SmartWatch, -0.006963617, 9.743155, -0.03501658, 17.26518, 25.03414, 63.00006, -110.9342, 34.92481, 36.9863, 20.5838, 0.9590599
23:39:33, Human_74, Phone, 1.833096, 9.753692, 0.8000832, 339.669, 76.28352, 3.852192, -110.9953, 34.78176, 36.98531, 20.1329, 0.8410872
23:39:33, Human_75, Phone, 0.04678733, 9.831325, 0.03872056, 358.7953, 25.8189, 12.50941, -110.9626, 34.89134, 36.97784, 20.49477, 1.021658
23:39:33, Human_75, SmartWatch, -0.09260646, 9.841812, 0.02091219, 17.30837, 9.682886, 62.87264, -110.937, 34.88843, 37.08896, 20.49522, 1.076021
23:39:33, Human_76, Phone, -2.099627, 9.848477, -1.158782, 0.01243297, 240.9589, -0.03002043, -110.9156, 34.37604, 36.96869, 19.74586, 1.018221
23:39:33, Human_76, SmartWatch, -1.997525, 9.813293, -1.02545, 0.08058904, 241.0161, 0.03162027, -111.0416, 34.37805, 36.93306, 19.74174, 1.435056
23:39:33, Human_77, Phone, 2.375738, 9.650002, 0.8212277, 340.6543, 83.52061, 0.835238, -110.913, 34.98546, 36.96608, 20.1915, 0.9866282
23:39:33, Human_77, SmartWatch, 4.18561, 10.1107, 1.285937, 7.920691, 91.70277, 58.65442, -110.9319, 34.98539, 37.03992, 20.19424, 1.058261
23:39:33, Human_78, Phone, 1.908088, 10.08615, 0.1136407, 349.4791, 85.98834, 5.881005, -111.0698, 34.81232, 37.0827, 20.12466, 0.9909563
23:39:33, Human_78, SmartWatch, 0.3141144, 9.717795, -0.4548853, 6.31983, 85.08875, 60.80747, -110.9624, 34.81189, 37.00766, 20.12741, 0.9997231
23:39:33, Human_79, Phone, 0.0008136821, 9.869404, -0.01810267, 1.993248, 223.6072, 0.4110575, -111.0419, 34.48483, 37.02587, 20.06447, 0.8793183
23:39:33, Human_79, SmartWatch, 0.1302503, 9.852122, 0.02207795, 288.3123, 223.6838, 90.28723, -111.0991, 34.4855, 37.07313, 20.06264, 1.441301
23:39:33, Human_80, Phone, 0.04139579, 9.826971, -0.04628837, 356.9268, 353.2743, 356.9612, -111.0612, 34.97879, 36.94019, 20.05852, 0.8613632
23:39:33, Human_80, SmartWatch, -0.002016153, 9.715473, -0.03492748, 322.9913, 85.80211, 348.1795, -110.9973, 34.97678, 36.92801, 20.05806, 1.184923
23:39:33, Human_81, Phone, 1.781306, 9.677668, 0.9200258, 340.1192, 74.89672, 3.565917, -111.0866, 34.66206, 36.98143, 20.04662, 1.003836
23:39:33, Human_81, SmartWatch, 1.418191, 9.5349, 0.4572419, 358.6906, 81.09829, 54.70553, -110.9799, 34.66153, 36.92183, 20.04936, 1.049238
23:39:33, Human_82, Phone, -0.437692, 9.84611, 0.2324784, 0.0580811, 151.0118, 0.02282477, -111.0548, 34.42364, 36.98505, 20.39452, 0.9005982
23:39:33, Human_82, SmartWatch, -0.3645981, 9.874242, 0.24126, -0.03405412, 151.1483, -0.04005288, -110.9626, 34.42778, 37.04285, 20.39635, 1.477312
23:39:33, Human_83, Phone, 0.0164113, 9.765779, -0.03855508, 0.3151685, 183.6307, 359.2615, -110.948, 34.99149, 36.95621, 20.26085, 0.9972156
23:39:33, Human_83, SmartWatch, -0.06188292, 9.844414, -0.09090096, 301.3073, 163.4212, 118.2547, -110.9941, 34.99306, 36.98869, 20.25993, 1.293832
