Time, Agent ID, Device Type, Accelerometer X, Accelerometer Y, Accelerometer Z, Gyroscope X, Gyroscope Y, Gyroscope Z, Longitude Degrees, Longitude Minutes, Latitude Degrees, Latitude Minutes, Altitude
09:26:07, Human_194, Phone, 0.5189908, 9.77476, 0.1585772, 350.7334, 111.3577, 10.9756, -122.9609, 41.86798, 49.99771, 57.45872, 0.9235981
09:26:07, Human_194, SmartWatch, 0.1271384, 9.803345, 0.1198014, 16.00123, 97.10178, 61.96313, 236.0434, 59.25659, 50.00945, 51.12923, 1.083763
09:26:07, Human_195, Phone, 0.87036, 9.733435, -0.01041009, 359.5893, 111.3669, 8.78272, 93.09385, 8.639832, 49.9835, 58.63724, 0.9285777
09:26:07, Human_195, SmartWatch, 0.5973467, 9.740355, 0.1178997, 19.50189, 99.57532, 60.5056, 92.99323, 43.46191, 49.93227, 52.39265, 1.025351
09:26:07, Human_197, Phone, -0.8967421, 9.733389, -0.1193763, 342.4716, 277.5599, 3.499383, 138.0888, 29.89197, 51.00329, 15.51361, 0.9009744
09:26:07, Human_197, SmartWatch, -0.02469207, 9.494235, 0.1449386, 0.3934543, 283.9906, 56.82275, 137.9707, 31.28357, 51.09987, 7.694321, 1.000807
09:26:07, Human_198, Phone, -3.833681, 9.172606, -0.4071971, 341.162, 288.2553, 2.513427, 234.9828, 29.78577, 51.06404, 0.9198761, 0.9842094
09:26:07, Human_198, SmartWatch, -6.586902, 10.79798, 0.9834576, 0.6152637, 293.5175, 55.39767, 236.0913, 9.748535, 49.97969, 52.47986, 1.052128
09:26:07, Human_199, Phone, -0.7557033, 9.628267, -0.5674486, 339.5066, 251.3295, 3.214716, 191.9478, 34.40369, 49.04071, 55.09438, 0.914428
09:26:07, Human_199, SmartWatch, -0.813891, 9.699396, -0.2685682, 358.1479, 257.9016, 54.13753, 192.9232, 18.69873, 49.02712, 33.76007, 1.079268
09:26:17, Human_0, Phone, 0.116272, 9.928977, 0.3779899, 7.521128, 91.52583, 0.9193261, 92.95309, 30.06409, 51.00811, 29.50378, 0.9388962
09:26:17, Human_0, SmartWatch, 0.08382734, 9.841269, 0.4091663, 329.5518, 177.1701, 359.0459, 92.95878, 45.60425, 50.9592, 18.452, 1.055084
09:26:17, Human_1, Phone, -0.1803282, 9.77525, 0.1858395, 348.7793, 344.9758, 5.233664, -84.93375, 43.00873, 51.01892, 40.99251, 0.9605857
09:26:17, Human_1, SmartWatch, -0.3124488, 9.836226, 0.4479873, 9.353662, 342.1798, 59.97486, -84.97694, 36.75888, 51.05046, 37.88887, 1.08971
09:26:17, Human_2, Phone, -2.760216, 9.81054, -0.3127607, 3.895607, 280.3387, 6.463958, 99.07151, 53.53821, 49.97046, 49.89326, 0.8333689
09:26:17, Human_2, SmartWatch, -1.32859, 9.965998, -0.643056, 16.40689, 269.6892, 62.26461, 98.9866, 13.37128, 49.94445, 41.17973, 1.111127
09:26:17, Human_3, Phone, -0.9268657, 9.761827, 2.085353, 4.987755, 354.3304, 7.827206, 75.92029, 19.63348, 50.98144, 22.18941, 0.9814442
09:26:17, Human_3, SmartWatch, -1.025993, 9.798431, 1.695675, 25.3932, 338.5617, 61.84988, 76.06248, 13.4436, 50.93602, 16.62346, 0.9870157
09:26:17, Human_4, Phone, -0.2851777, 9.63123, -1.806645, 337.213, 197.16, 3.03635, -93.92417, 54.33563, 51.05654, 20.67123, 0.8460624
09:26:17, Human_4, SmartWatch, -0.2526917, 9.910447, -2.033165, 357.4462, 204.1451, 53.1145, -92.96155, 19.49936, 51.05096, 13.54637, 1.038166
09:26:17, Human_5, Phone, 0.1860389, 10.04132, -1.861117, 352.2519, 185.4995, 4.76113, 34.06864, 13.90228, 51.04535, 31.05286, 0.9521163
09:26:17, Human_5, SmartWatch, -0.1273573, 9.911528, 0.0497796, 8.886501, 173.5964, 61.56779, 34.09302, 25.94604, 51.01022, 27.4807, 1.0118
09:26:17, Human_6, Phone, 0.03553925, 9.737752, 0.123899, 357.267, 82.26617, 11.23566, -100.0133, 5.289001, 50.91215, 37.59773, 0.9451503
09:26:17, Human_6, SmartWatch, 0.1380653, 9.764983, 0.02590004, 16.77806, 68.28895, 63.14529, -100.9842, 44.4072, 50.96088, 34.39453, 1.07909
09:26:17, Human_7, Phone, 0.05468586, 9.75451, -0.2761541, 0.4546463, 95.556, 354.4599, 1.909782, 21.80832, 49.93065, 53.24661, 0.9261714
09:26:17, Human_7, SmartWatch, 0.1196522, 9.798928, -0.3305163, 326.8241, 187.6238, 347.3103, 1.966507, 40.28, 50.04122, 32.03865, 1.113009
09:26:17, Human_8, Phone, 0.01756507, 9.850722, 0.05663358, 358.8604, 286.1587, 12.43646, 64.90912, 45.04669, 50.97422, 40.13191, 0.9408647
09:26:17, Human_8, SmartWatch, -0.0005987745, 9.814089, 0.09177656, 17.34262, 269.9551, 62.89931, 65.09895, 25.62378, 51.07236, 37.15073, 1.017903
09:26:17, Human_9, Phone, -0.0779812, 9.836028, 0.480214, 354.1164, 182.8335, 10.15405, 234.0754, 25.25574, 50.03829, 53.51692, 0.9603993
09:26:17, Human_9, SmartWatch, -0.06608725, 9.639321, 0.3216044, 12.80389, 171.8157, 61.4488, 233.9259, 15.98145, 50.09075, 44.63333, 0.9527087
09:26:17, Human_10, Phone, 2.38704, 9.830832, -0.8766393, 341.8322, 136.8558, 3.597021, 197.0207, 1.14624, 50.91928, 46.38336, 0.9620885
09:26:17, Human_10, SmartWatch, 3.342458, 9.987034, -1.811529, 15.64469, 139.1998, 60.38496, 196.0227, 46.08215, 51.00079, 43.80226, 1.106691
09:26:17, Human_11, Phone, -2.303289, 9.862473, 0.1603824, 3.179327, 290.3728, 6.422261, 98.92997, 47.20551, 49.93509, 56.37108, 0.8472758
09:26:17, Human_11, SmartWatch, -1.046036, 10.00387, -0.3394527, 15.73007, 280.8185, 62.38437, 98.96432, 15.64362, 49.992, 48.265, 1.020563
09:26:17, Human_12, Phone, 0.3403768, 9.853525, 0.1064848, 358.7368, 55.74279, 12.45457, 96.06943, 34.77173, 50.92666, 38.69934, 0.9360205
09:26:17, Human_12, SmartWatch, -0.2612853, 9.803388, -0.4808268, 17.35113, 39.49846, 63.04068, 96.09627, 54.80438, 50.92432, 35.57419, 0.9890433
09:26:17, Human_13, Phone, 0.3270257, 9.727417, 1.811261, 358.4313, 21.34293, 9.127524, 66.09985, 46.90063, 51.06567, 28.24997, 0.8811496
09:26:17, Human_13, SmartWatch, 0.5634927, 9.623592, 2.433017, 27.26828, 6.813974, 60.83341, 65.90034, 51.14319, 51.09415, 23.53317, 1.045123
09:26:17, Human_14, Phone, 0.1107873, 9.89387, -0.1522195, 358.7984, 308.8563, 12.47267, 37.90926, 0.3662109, 50.02532, 53.03009, 0.880383
09:26:17, Human_14, SmartWatch, -0.2431023, 9.81792, -0.004524834, 17.30956, 292.669, 63.0372, 37.09093, 13.14148, 50.05114, 45.85831, 0.9759138
09:26:17, Human_15, Phone, -1.658443, 9.82559, -0.9413596, 4.357128, 259.1042, 6.530851, 155.0762, 11.09985, 49.09483, 48.07823, 1.006298
09:26:17, Human_15, SmartWatch, -0.3667543, 9.851422, -0.7868367, 17.10365, 248.1949, 62.25483, 154.0495, 37.4231, 49.08922, 30.52528, 0.9854531
09:26:17, Human_16, Phone, 0.01902918, 9.86537, -0.02243514, 358.7864, 259.0709, 12.4803, -89.05953, 44.00894, 50.93849, 27.7153, 0.9662942
09:26:17, Human_16, SmartWatch, 0.08595687, 9.805315, 0.07955761, 17.30338, 242.7587, 62.89118, -88.00867, 10.68192, 51.07284, 23.71056, 1.029964
09:26:17, Human_17, SmartWatch, 1.828413, 9.811311, 0.670453, 357.7468, 83.81345, 53.18639, 105.975, 12.31842, 51.09662, 15.78987, 1.123379
09:26:17, Human_18, Phone, 2.234665, 9.711235, 0.06823786, 339.4033, 97.46127, 4.290665, -78.97899, 1.677704, 51.07831, 45.71228, 1.02952
09:26:17, Human_18, SmartWatch, 3.00315, 9.953615, 0.3864106, 5.771632, 95.43537, 57.83524, -79.98773, 51.55243, 51.07098, 42.64801, 1.056973
09:26:17, Human_19, Phone, -0.01320576, 9.848465, 0.1262446, 350.929, 107.7022, 10.11209, -86.05582, 2.412872, 51.01323, 41.18225, 0.9051297
09:26:17, Human_19, SmartWatch, 0.3368943, 9.887068, -0.1410638, 19.67534, 91.21561, 60.97481, -86.92316, 47.47192, 51.04909, 38.20633, 0.9504897
09:26:17, Human_20, Phone, -6.838702E-05, 9.83681, -0.02888203, 358.8307, 44.20584, 12.41738, 129.9539, 47.36755, 50.90646, 36.90033, 0.9315506
09:26:17, Human_20, SmartWatch, 0.05257762, 9.772292, -0.03088097, 17.33191, 27.93559, 62.87684, 130.9939, 8.438416, 51.01944, 33.70903, 1.090028
09:26:17, Human_21, Phone, 0.07455675, 10.0892, 2.06455, 348.9185, 14.02802, 4.101051, 38.00368, 52.68311, 51.00385, 28.07053, 0.8621873
09:26:17, Human_21, SmartWatch, -0.138021, 9.721081, 0.625199, 4.600206, 17.75842, 59.97665, 38.02369, 49.86053, 51.04949, 23.01498, 1.093558
09:26:17, Human_22, Phone, -0.06757224, 9.816088, -0.005394988, 358.8202, 51.73553, 12.47363, -7.091732, 29.0625, 51.00777, 25.59471, 0.9441858
09:26:17, Human_22, SmartWatch, 0.03459918, 9.814118, 0.04454569, 17.34542, 35.5364, 62.99403, -7.039023, 15.4715, 50.92097, 20.97839, 1.091707
09:26:17, Human_23, Phone, -0.02703884, 9.804112, -5.795318E-05, 358.8729, 114.8171, 12.48733, 91.91531, 53.83759, 50.9085, 38.52104, 0.8685234
09:26:17, Human_23, SmartWatch, 0.0001301956, 9.781253, -0.07653105, 17.26492, 98.58201, 62.95642, 92.9786, 8.600464, 51.02875, 35.5822, 0.9575517
09:26:17, Human_24, Phone, 0.4334482, 9.796067, 0.3670303, 358.7494, 39.02188, 12.40153, -51.97206, 12.4498, 50.05075, 50.14366, 0.8979074
09:26:17, Human_24, SmartWatch, -0.1957023, 9.801145, -0.91533, 17.30049, 22.88248, 62.88995, -53.01723, 23.54507, 50.01048, 42.7034, 0.9401801
09:26:17, Human_25, Phone, 0.007472124, 9.744735, 0.02462956, 350.9009, 159.5255, 7.39079, 173.0545, 3.903809, 51.03119, 21.07132, 0.9896768
09:26:17, Human_25, SmartWatch, -0.08382834, 9.767881, 0.004660871, 9.109343, 153.5321, 60.04365, 172.0994, 33.16223, 50.9139, 15.64682, 1.068699
09:26:17, Human_26, Phone, 0.728597, 10.12731, -0.9774637, 358.2635, 328.7535, 9.922546, 85.02815, 55.00763, 51.06766, 10.53429, 1.021109
09:26:17, Human_26, SmartWatch, -0.6483456, 10.21417, 0.6185217, 13.71998, 313.7202, 60.93899, 85.06515, 43.54706, 51.05233, 4.128799, 1.014725
09:26:17, Human_27, Phone, 1.401405, 10.05758, -0.9065091, 352.0607, 134.6976, 4.315403, 188.9401, 9.977417, 50.90843, 43.9341, 0.9929637
09:26:17, Human_27, SmartWatch, 0.3117088, 9.712799, -0.001547238, 6.521016, 136.5873, 60.73708, 187.9189, 54.0509, 50.90354, 41.12366, 0.9261883
09:26:17, Human_28, Phone, 1.796, 9.653342, 0.2899731, 349.6289, 94.83862, 9.561095, 118.0194, 27.25159, 51.06797, 11.18271, 0.9014763
09:26:17, Human_28, SmartWatch, 2.909186, 9.561683, 0.13154, 23.94947, 87.0769, 60.82244, 118.0351, 49.78912, 50.94596, 6.170197, 1.082636
09:26:17, Human_29, Phone, -1.569849, 9.985346, 0.5615532, 344.7259, 302.0318, 4.563201, 128.0946, 18.74176, 50.93421, 1.10733, 0.8590715
09:26:17, Human_30, Phone, -0.05249816, 9.762555, -0.08107311, 358.8161, 44.28523, 12.42725, 130.9841, 55.88287, 50.91328, 33.78159, 0.9337443
09:26:17, Human_30, SmartWatch, 0.0277816, 9.756965, 0.07788587, 17.26833, 28.07235, 62.87574, 131.9849, 18.64197, 50.90208, 30.32913, 0.9854357
09:26:17, Human_31, Phone, 0.6521771, 9.67345, -1.915108, 337.988, 178.5944, 3.33097, 67.98783, 51.35925, 50.9189, 39.19075, 0.8945613
09:26:17, Human_31, SmartWatch, 0.8392668, 9.945245, -2.418484, 359.5248, 184.4823, 53.98018, 67.99415, 46.23596, 51.08369, 35.23727, 0.9989184
09:26:17, Human_32, Phone, -0.5837455, 9.816979, 1.773823, 344.9908, 347.6471, 5.341243, 45.06327, 4.794617, 50.98038, 27.06757, 0.8330235
09:26:17, Human_32, SmartWatch, -0.9940288, 9.897226, 2.755934, 23.01217, 324.6799, 58.82847, 44.0236, 46.09406, 51.06214, 22.37343, 0.9417002
09:26:17, Human_33, Phone, 1.879129, 9.606453, 1.484258, 339.0258, 74.50681, 3.203291, 232.9261, 24.80164, 49.95497, 49.16313, 0.9156327
09:26:17, Human_33, SmartWatch, 1.828825, 9.774174, 1.259275, 357.9043, 81.1974, 53.8731, 231.9473, 36.07361, 50.02964, 38.48465, 0.9467571
09:26:17, Human_34, Phone, -0.06769332, 9.788731, -0.05487704, 358.8342, 18.89495, 12.48106, -104.9232, 50.38696, 51.05212, 28.00804, 1.004425
09:26:17, Human_34, SmartWatch, 0.03395237, 9.886437, 0.01356062, 17.23273, 2.703245, 62.95568, -104.9449, 40.96207, 50.9473, 24.33929, 1.071347
09:26:17, Human_35, Phone, -0.008259958, 9.822425, 0.8155546, 358.9315, 341.0597, 8.935544, -83.91703, 17.7887, 51.0489, 40.84991, 0.8751355
09:26:17, Human_35, SmartWatch, -0.1114198, 9.696259, 0.7214212, 22.23897, 322.7758, 61.40937, -83.98835, 18.58246, 50.90231, 38.07198, 1.075781
09:26:17, Human_36, Phone, -0.07780725, 9.853148, -0.05700121, 356.8482, 305.5211, 11.90016, -99.9776, 11.18408, 50.93222, 36.92711, 0.8720241
09:26:17, Human_36, SmartWatch, -0.7503391, 9.849922, 0.3085302, 18.55731, 290.0219, 62.18798, -99.99281, 27.38342, 50.90923, 33.92532, 0.9433405
09:26:17, Human_37, Phone, 1.674551, 9.92057, -1.46929, 1.228054, 142.4434, 6.19163, 174.9743, 23.16101, 51.04015, 24.99252, 0.8640122
09:26:17, Human_37, SmartWatch, 0.5934702, 9.959218, -0.1026424, 14.17227, 134.4205, 62.26229, 173.9943, 58.99109, 51.05735, 20.59685, 0.9648492
09:26:17, Human_38, Phone, 0.8658643, 9.884264, -2.105308, 340.1241, 154.7822, 4.230988, -83.94303, 8.510742, 51.06978, 41.38687, 0.98004
09:26:17, Human_38, SmartWatch, 1.488177, 9.901815, -2.790925, 10.96585, 146.1451, 59.80436, -83.96087, 11.18225, 51.05411, 38.08777, 1.079548
09:26:17, Human_39, Phone, -0.1700344, 9.801459, -5.670352, 358.8247, 168.1021, 12.38587, 219.9241, 3.22998, 50.93485, 29.65576, 0.8682572
09:26:17, Human_39, SmartWatch, -4.64837, 9.81098, 8.202327, 17.3642, 151.9215, 62.90919, 218.9794, 44.67957, 50.94509, 25.52559, 1.097959
09:26:17, Human_40, SmartWatch, -2.19626, 9.704353, 1.681651, 26.3465, 301.9663, 60.65104, 7.94737, 27.03278, 51.07572, 38.09486, 1.06729
09:26:17, Human_41, Phone, 1.756673, 9.848794, 0.7238975, 0.2934169, 90.9437, 5.548164, 13.07764, 46.47858, 51.04348, 45.38269, 0.9193184
09:26:17, Human_41, SmartWatch, 0.484157, 9.899487, 1.074165, 12.88269, 86.54616, 60.07968, 12.98967, 55.40863, 51.09261, 42.48871, 0.9812541
09:26:17, Human_42, Phone, -0.2052015, 9.755891, 0.07186572, 353.4804, 300.4414, 10.00284, 171.9862, 6.146851, 51.02288, 19.03702, 0.9153345
09:26:17, Human_42, SmartWatch, -0.5797586, 9.910411, 0.0899857, 15.60996, 289.5773, 61.98356, 172.0725, 28.16162, 51.04167, 13.59192, 0.95201
09:26:17, Human_43, Phone, -0.8900121, 9.910539, 1.580905, 3.068528, 339.8229, 6.422297, 169.9308, 47.00867, 51.0134, 41.11382, 0.9484648
09:26:17, Human_43, SmartWatch, -0.5505645, 9.933122, 0.1337027, 15.69293, 330.2907, 62.34892, 171.0672, 4.650879, 51.01532, 37.97424, 1.051698
09:26:17, Human_44, Phone, 0.4254605, 9.808652, -0.2807994, 359.4974, 152.2988, 7.999091, -72.91251, 6.193542, 51.09626, 43.13805, 0.8960356
09:26:17, Human_45, SmartWatch, 3.227544, 9.975643, -1.252811, 16.99576, 118.1536, 60.1779, 143.0551, 44.91577, 49.90839, 47.77405, 1.014226
09:26:17, Human_46, Phone, 2.028974, 9.613944, 0.369342, 5.403994, 89.43075, 7.785302, 111.0461, 9.232178, 51.07241, 19.97795, 0.8730382
09:26:17, Human_46, SmartWatch, 1.567771, 9.678688, 0.4879974, 24.93611, 74.08164, 61.84378, 111.0527, 37.51007, 50.97466, 14.98444, 0.9462713
09:26:17, Human_47, Phone, -1.657801, 9.70665, -0.1405315, 341.1222, 280.4482, 3.749955, 196.9244, 23.60229, 50.94371, 28.05794, 0.8298533
09:26:17, Human_47, SmartWatch, -1.096879, 9.552353, 0.1200246, 359.6129, 286.3988, 55.84226, 197.0362, 47.8418, 50.98478, 22.10152, 1.10841
09:26:17, Human_48, Phone, 0.1308141, 9.873968, -0.1089582, 1.602271, 180.8658, 10.59718, 171.9793, 5.280762, 50.94908, 20.1796, 0.8720961
09:26:17, Human_48, SmartWatch, 0.1349411, 9.776245, 0.2214466, 18.13885, 165.8, 62.52036, 170.9083, 34.27551, 51.01535, 15.43579, 1.050933
09:26:17, Human_49, Phone, 1.582847, 10.11117, 0.4782966, 351.8146, 86.05167, 4.679014, 191.9561, 7.318726, 51.08239, 27.69928, 0.9351396
09:26:17, Human_49, SmartWatch, 0.142587, 9.757328, 0.2821727, 6.656572, 87.40015, 60.98994, 190.9575, 52.81677, 50.99029, 23.61305, 0.983155
09:26:17, Human_50, Phone, -2.013427, 9.672469, -0.2033762, 5.445989, 279.0694, 7.63695, 200.0714, 24.74121, 50.94905, 30.31013, 0.9451893
09:26:17, Human_50, SmartWatch, -1.5632, 9.739691, -0.448422, 24.63624, 263.6195, 61.94418, 200.0963, 40.73914, 50.97364, 25.77965, 1.006964
09:26:17, Human_51, Phone, -3.479955, 9.853536, 6.731373, 358.7596, 315.5229, 12.36967, -86.00768, 34.93561, 51.02605, 4.796906, 0.887552
09:26:17, Human_51, SmartWatch, 10.8806, 9.847539, -6.447547, 17.34803, 299.3203, 62.90046, -86.04617, 51.08871, 50.06983, 59.51248, 0.9585593
09:26:17, Human_52, Phone, -0.02557638, 9.85719, 0.006339475, 358.7761, 13.96315, 12.4308, 149.9856, 41.44775, 50.90907, 31.50764, 0.9362277
09:26:17, Human_52, SmartWatch, 0.03738235, 9.824959, 0.06646008, 17.26969, 357.7074, 62.90518, 151.0331, 6.102905, 50.90831, 27.7961, 0.9583301
09:26:17, Human_53, Phone, -0.04349865, 9.871732, -0.05113438, 358.7842, 51.89007, 12.49997, -4.060107, 18.7088, 50.96942, 25.23354, 0.9812924
09:26:17, Human_53, SmartWatch, -0.04542546, 9.833448, 0.03996071, 17.28576, 35.67073, 62.98474, -4.04551, 6.280975, 50.92221, 20.56938, 0.9577636
09:26:17, Human_54, Phone, 0.04415646, 9.815501, 0.06293178, 358.8101, 261.7765, 12.45661, 131.0402, 20.96375, 50.98919, 1.423187, 0.9890624
09:26:17, Human_54, SmartWatch, 0.07629012, 9.747995, 0.07640941, 17.27105, 245.5222, 63.02538, 129.9492, 52.99622, 50.08834, 54.3116, 1.000901
09:26:17, Human_55, Phone, 0.784284, 9.901432, 1.741395, 359.206, 35.30518, 4.978669, 35.09036, 9.924316, 51.06, 27.65625, 1.018459
09:26:17, Human_55, SmartWatch, -0.2614413, 9.922653, 0.9227375, 11.52152, 32.14774, 60.30095, 34.90985, 10.63934, 50.93345, 22.79938, 1.04516
09:26:17, Human_56, SmartWatch, -0.1226431, 9.853034, 0.8452829, 15.71659, 311.1001, 61.51374, 61.97647, 31.90704, 50.98129, 20.1899, 0.9973415
09:26:17, Human_57, Phone, 0.4198313, 10.33101, 1.0029, 359.2081, 218.7011, 11.45924, 58.01299, 30.02289, 50.92167, 24.51645, 0.8446114
09:26:17, Human_57, SmartWatch, -1.109772, 10.08356, -1.643168, 16.42929, 203.1434, 62.39977, 58.07225, 18.91296, 51.07777, 20.57579, 1.007726
09:26:17, Human_58, Phone, -0.3037426, 9.813579, 1.933716, 342.1436, 359.1876, 3.091956, 180.0935, 23.16101, 50.03579, 25.62286, 0.9761429
09:26:17, Human_58, SmartWatch, -0.3277533, 10.04556, 3.41737, 17.94402, 2.044466, 61.17443, 180.9576, 12.49878, 49.94317, 17.19177, 0.9873551
09:26:17, Human_59, Phone, 1.912989, 9.963557, -1.88442, 356.7084, 146.8571, 5.855838, 80.07465, 30.05951, 50.95219, 14.66148, 0.8578098
09:26:17, Human_59, SmartWatch, 0.680176, 9.921597, -0.5945839, 10.65878, 142.3538, 62.2901, 80.07043, 42.10327, 51.08968, 9.854279, 0.9152299
09:26:17, Human_60, Phone, 0.2366014, 9.805373, -0.4939903, 353.4114, 315.452, 9.876906, 85.0259, 22.17133, 51.00702, 11.6114, 0.9797634
09:26:17, Human_61, Phone, 0.2513182, 9.876023, -0.12194, 358.8074, 291.7043, 12.49353, 23.98809, 24.19556, 48.97342, 51.35147, 0.9270561
09:26:17, Human_61, SmartWatch, -0.4813745, 9.840308, -0.01785464, 17.35826, 275.5459, 62.94068, 22.99488, 11.16852, 48.93407, 40.55214, 1.021228
09:26:17, Human_62, Phone, 0.1589191, 9.751509, 2.024178, 340.7399, 15.77046, 4.661615, 185.9174, 18.8324, 49.91958, 6.032639, 0.8846308
09:26:17, Human_62, SmartWatch, 0.1912704, 10.02122, 3.381824, 12.9352, 16.88593, 59.37792, 187.0704, 1.593018, 48.98756, 55.61142, 1.055303
09:26:17, Human_63, Phone, 2.584431, 9.71561, -0.7376446, 339.7854, 113.9737, 3.96649, 83.00282, 4.161072, 50.92696, 16.29456, 0.8567133
09:26:17, Human_63, SmartWatch, 3.77888, 9.967693, -0.9065803, 9.084187, 117.3106, 57.94437, 82.9109, 24.99207, 50.91507, 10.62744, 1.043233
09:26:17, Human_64, Phone, -0.04140738, 9.780975, 0.02814412, 358.7783, 305.0569, 12.38002, -0.9205704, 21.37573, 50.93905, 33.44124, 0.8987071
09:26:17, Human_64, SmartWatch, -0.06168008, 9.855664, -0.01787549, 17.32642, 288.8355, 63.03098, -0.9743012, 3.327484, 50.92467, 30.08583, 0.9292417
09:26:17, Human_65, Phone, -0.01899311, 9.75006, -0.1695092, 358.7552, 358.2068, 12.40692, 210.0512, 8.651733, 50.91036, 24.23836, 0.8852025
09:26:17, Human_65, SmartWatch, -0.1729022, 9.848772, 0.1743785, 17.38071, 341.975, 62.89913, 209.9127, 29.21265, 50.94501, 20.19333, 1.055903
09:26:17, Human_66, Phone, -0.329818, 9.784564, 0.01845663, 351.7985, 167.0462, 9.328214, 172.9358, 30.09888, 51.0633, 20.0592, 0.8549654
09:26:17, Human_66, SmartWatch, -0.1901487, 9.7693, -0.1855745, 13.07675, 157.94, 60.95915, 172.0898, 58.67798, 51.08214, 14.86771, 0.9456538
09:26:17, Human_67, Phone, 1.050262, 9.801308, 1.879835, 350.9125, 38.2098, 9.13613, -81.01839, 53.05847, 40.0517, 35.54832, 0.913009
09:26:17, Human_67, SmartWatch, 1.795674, 9.670781, 2.730721, 26.05931, 26.50063, 60.63951, -85.97713, 1.67038, 40.03386, 16.7086, 1.077672
09:26:17, Human_68, Phone, -1.927711, 9.955733, -0.8408332, 357.335, 274.745, 5.282269, 9.966737, 38.04749, 50.05669, 55.93735, 0.890982
09:26:17, Human_68, SmartWatch, -0.2656287, 10.01423, -1.06815, 10.77803, 271.2285, 61.68347, 9.993798, 12.95563, 50.06753, 49.56688, 1.064116
09:26:17, Human_69, Phone, 0.7112911, 9.805784, -0.03289614, 352.3846, 103.3341, 9.07873, 235.9121, 15.97961, 49.92697, 53.71628, 0.8764588
09:26:17, Human_69, SmartWatch, 0.8303517, 9.907468, 0.03706389, 15.36094, 91.65211, 61.91271, 235.0285, 29.98169, 50.07176, 46.41632, 1.020653
09:26:17, Human_70, Phone, -1.627092, 10.02532, 0.4362531, 347.1601, 300.2047, 5.04173, -66.03785, 32.61566, 51.0667, 42.52052, 1.01491
09:26:17, Human_70, SmartWatch, -0.1392937, 9.579406, 0.2514237, 4.263858, 302.5855, 59.88221, -65.90736, 34.13361, 51.02114, 39.39606, 1.044863
09:26:17, Human_71, Phone, -0.1315272, 9.757702, -1.894707, 359.3408, 191.4124, 9.127106, 183.0943, 35.52429, 51.09763, 25.72723, 0.9548696
09:26:17, Human_71, SmartWatch, -0.2030569, 9.603257, -2.552587, 27.38367, 176.7128, 61.01896, 182.9452, 9.175415, 51.01012, 20.95299, 1.040375
09:26:17, Human_72, Phone, 1.876868, 9.679152, 0.007157989, 5.532852, 100.7999, 7.662072, 91.0961, 32.56622, 50.95455, 1.996307, 0.9584652
09:26:17, Human_72, SmartWatch, 1.49486, 9.743213, 0.2652887, 24.21507, 85.40019, 61.87592, 92.03323, 12.76794, 49.95229, 55.33401, 0.9816082
09:26:17, Human_73, Phone, -1.676153, 9.839471, 0.8063408, 343.3183, 306.3436, 5.934175, 96.96046, 17.60284, 50.98854, 11.21246, 0.9161432
09:26:17, Human_73, SmartWatch, -3.038882, 9.938179, 1.485026, 20.05676, 302.8695, 60.47004, 96.93701, 5.474854, 51.09389, 4.915924, 0.9301446
09:26:17, Human_74, Phone, 0.0862186, 9.829822, 0.03120695, 358.7227, 298.8826, 12.42843, 110.9931, 38.43201, 51.08394, 21.24115, 0.8999021
09:26:17, Human_74, SmartWatch, 0.03029768, 9.805247, 0.02846963, 17.32107, 282.687, 63.05014, 110.9766, 26.13373, 51.03333, 16.14716, 0.9981465
09:26:17, Human_75, Phone, -2.384484, 9.869342, 1.584838, 348.0226, 319.791, 8.679626, 66.0675, 51.43066, 50.91789, 23.81241, 1.005365
09:26:17, Human_75, SmartWatch, -3.180949, 9.810095, 2.662165, 25.39551, 309.6214, 60.63064, 65.91084, 30.29755, 51.06059, 19.02809, 0.9449435
09:26:17, Human_76, Phone, -0.2808987, 9.744712, -0.1589196, 353.0171, 276.3035, 9.293726, -100.0711, 46.34857, 50.97806, 37.10724, 0.9577834
09:26:17, Human_76, SmartWatch, -0.2652249, 9.806487, 0.08093722, 11.63321, 266.907, 61.90842, -99.09297, 6.1203, 50.9273, 33.69598, 1.01916
09:26:17, Human_77, Phone, -0.3615398, 9.954136, 2.042937, 355.2297, 6.043176, 5.489204, 56.95946, 58.50586, 50.93825, 25.66681, 0.8939589
09:26:17, Human_77, SmartWatch, -0.1671443, 9.949956, -0.08888111, 10.44724, 357.8541, 62.00149, 56.933, 55.26489, 50.93586, 20.92575, 1.071247
09:26:17, Human_78, Phone, 0.01035287, 9.768267, -0.03988799, 358.7379, 312.0971, 12.3743, 45.07468, 55.91858, 51.01189, 27.04102, 1.03213
09:26:17, Human_78, SmartWatch, 0.0002889233, 9.854953, -0.001393393, 17.36372, 295.904, 62.9804, 44.93522, 29.40399, 50.99805, 22.83325, 0.9592804
09:26:17, Human_79, Phone, -0.06316187, 9.835577, -0.03849037, 358.8101, 29.53861, 12.40171, 218.9909, 50.29907, 50.01805, 32.62848, 0.9806909
09:26:17, Human_79, SmartWatch, 0.01802945, 9.746352, -0.05168795, 17.23003, 13.29732, 62.9912, 218.9738, 54.97375, 50.03447, 25.55946, 0.9597235
09:26:17, Human_80, Phone, -0.1678432, 9.811078, -0.8094832, 358.7463, 181.1057, 12.42882, -1.045172, 7.519684, 50.9752, 29.13071, 0.9402265
