DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
3,6,37,54,Healthy,0.8933753013532759
3,6,37,54,Healthy,0.8584383173132942
3,6,37,54,Healthy,0.9793983921687996
3,6,37,54,Healthy,0.991927593924214
3,6,37,54,Healthy,1.9935234619789697
3,6,37,54,Healthy,1.0253816013204835
3,6,37,54,Healthy,1.024818138383487
3,6,37,54,Healthy,0.9999554974190354
3,6,37,54,Healthy,0.9899505614809483
3,6,37,54,Healthy,1.009579968585319
3,6,37,54,Healthy,0.9522856358922719
3,6,37,54,Healthy,0.8237517229330582
3,6,37,54,Healthy,1.8079096584580456
3,6,37,54,Healthy,0.8358125233450129
3,6,37,54,Healthy,0.8456589353342483
3,6,37,54,Healthy,0.6930702334677986
3,6,37,54,Healthy,0.6723313472268833
3,6,37,54,Healthy,0.6642472418701633
3,6,37,54,Healthy,0.5581306889608139
3,6,37,54,Healthy,0.45865854533413686
3,6,37,54,Healthy,1.5065858365058127
3,6,37,54,Healthy,0.48588697552738147
3,6,37,54,Healthy,0.3296944468091518
3,6,37,54,Healthy,0.22875527077540733
3,6,37,54,Healthy,0.21506004115833363
3,6,37,54,Healthy,0.0902293747684664
3,6,37,54,Healthy,0.050329287308284294
3,6,37,54,Healthy,-0.07401253498409964
3,6,37,54,Healthy,0.7512426386510588
3,6,37,54,Healthy,-0.19548416172007263
3,6,37,54,Healthy,-0.3623927762662142
3,6,37,54,Healthy,-0.4249243385151886
3,6,37,54,Healthy,-0.4181566732331747
3,6,37,54,Healthy,-0.49341390301764776
3,6,37,54,Healthy,-0.5399934184511279
3,6,37,54,Healthy,-0.6416584425587357
3,6,37,54,Healthy,0.2547483085804175
3,6,37,54,Healthy,-0.801428595198757
3,6,37,54,Healthy,-0.9971148355815285
3,6,37,54,Healthy,-0.8653329998906678
3,6,37,54,Healthy,-0.8194122068783531
3,6,37,54,Healthy,-0.8179483578226967
3,6,37,54,Healthy,-0.9844697041312396
3,6,37,54,Healthy,-1.0196814143071724
3,6,37,54,Healthy,0.0700857755077274
3,6,37,54,Healthy,-1.0159183258157978
3,6,37,55,Healthy,-1.0203492923268465
3,6,37,55,Healthy,-1.066729257449737
3,6,37,55,Healthy,-0.9887735117500968
3,6,37,55,Healthy,-0.9995034868606378
3,6,37,55,Healthy,-0.9593077088069482
3,6,37,55,Healthy,-0.9582131356405574
3,6,37,55,Healthy,0.12289663584717961
3,6,37,55,Healthy,-0.8901587433733371
3,6,37,55,Healthy,-0.7511121014828261
3,6,37,55,Healthy,-0.6957024583058309
3,6,37,55,Healthy,-0.7900724082869628
3,6,37,55,Healthy,-0.6319595869997868
3,6,37,55,Healthy,-0.6331646916490095
3,6,37,55,Healthy,-0.5834590355201443
3,6,37,55,Healthy,0.5877589517286346
3,6,37,55,Healthy,-0.3167963914466574
3,6,37,55,Healthy,-0.31327621544168777
3,6,37,55,Healthy,-0.30209156057311753
3,6,37,55,Healthy,-0.18660765955031794
3,6,37,55,Healthy,-0.10157258171437916
3,6,37,55,Healthy,-0.06029502375842027
3,6,37,55,Healthy,0.019974391740444547
3,6,37,55,Healthy,1.1841681805279123
3,6,37,55,Healthy,0.26957450197478955
3,6,37,55,Healthy,0.27290868960629516
3,6,37,55,Healthy,0.36816188809380096
3,6,37,55,Healthy,0.46323972614941167
3,6,37,55,Healthy,0.473852222504452
3,6,37,55,Healthy,0.5200770992134465
3,6,37,55,Healthy,0.5927412611733032
3,6,37,55,Healthy,1.778199420087678
3,6,37,55,Healthy,0.8066758352479628
3,6,37,55,Healthy,0.853171983656249
3,6,37,55,Healthy,0.828091246633657
3,6,37,55,Healthy,0.8688552551334695
3,6,37,55,Healthy,0.8739280270221366
3,6,37,55,Healthy,1.0505889906286405
3,6,37,55,Healthy,0.9926705149453846
3,6,37,55,Healthy,1.947251195160648
3,6,37,55,Healthy,1.0929491045592756
3,6,37,55,Healthy,0.9742788034412788
3,6,37,55,Healthy,1.0363952366058868
3,6,37,55,Healthy,0.9599271136934383
3,6,37,55,Healthy,0.9578708962955238
3,6,37,55,Healthy,0.989047097768592
3,6,37,55,Healthy,0.9010917535611763
3,6,37,55,Healthy,1.8357711014265234
3,6,37,55,Healthy,0.8765203195857496
3,6,37,55,Healthy,0.730895803432846
3,6,37,55,Healthy,0.8120738781027481
3,6,37,55,Healthy,0.6461131867077382
3,6,37,55,Healthy,0.6031350417093175
3,6,37,55,Healthy,0.6096343924765429
3,6,37,55,Healthy,0.5336240983961841
3,6,37,55,Healthy,1.4454570150649741
3,6,37,55,Healthy,0.4516181717705339
3,6,37,55,Healthy,0.36867234906146884
3,6,37,55,Healthy,0.24519739714670025
3,6,37,55,Healthy,0.17470321284945647
3,6,37,55,Healthy,0.10244504168088178
3,6,37,55,Healthy,-0.021979203243490182
3,6,37,55,Healthy,-0.20182116886861823
3,6,37,55,Healthy,0.8736057856490546
3,6,37,55,Healthy,-0.274700825407934
3,6,37,55,Healthy,-0.44391638277058454
3,6,37,55,Healthy,-0.4216124577510558
3,6,37,55,Healthy,-0.480375466351238
3,6,37,55,Healthy,-0.578910641819375
3,6,37,55,Healthy,-0.5720941222707515
3,6,37,55,Healthy,-0.6544540831234928
3,6,37,55,Healthy,0.20664656994982283
3,6,37,55,Healthy,-0.7462595231074695
3,6,37,55,Healthy,-0.8869304143515563
3,6,37,55,Healthy,-0.8653236718430863
3,6,37,55,Healthy,-0.8413482940294779
3,6,37,55,Healthy,-0.868527251313756
3,6,37,55,Healthy,-0.9758640906445218
3,6,37,55,Healthy,-1.0052117541155736
3,6,37,55,Healthy,0.04073864026569898
3,6,37,55,Healthy,-1.1422443098191464
3,6,37,55,Healthy,-0.9467518448913261
3,6,37,55,Healthy,-0.9808671312275761
3,6,37,55,Healthy,-0.9755367732110725
3,6,37,55,Healthy,-1.087241973875565
3,6,37,55,Healthy,-0.8717339075498923
3,6,37,55,Healthy,-1.0106526959516198
3,6,37,55,Healthy,0.1754738321102791
3,6,37,55,Healthy,-0.8476474780741433
3,6,37,55,Healthy,-0.7733826582997316
3,6,37,55,Healthy,-0.8052207342553308
3,6,37,55,Healthy,-0.692008882948777
3,6,37,55,Healthy,-0.6037167895618776
3,6,37,55,Healthy,-0.6160839238477722
3,6,37,55,Healthy,-0.5237316796727723
3,6,37,55,Healthy,0.49509132210049217
3,6,37,55,Healthy,-0.40749553914103454
3,6,37,55,Healthy,-0.25855438763464433
3,6,37,55,Healthy,-0.1852379681644429
3,6,37,55,Healthy,-0.1037461943791326
3,6,37,55,Healthy,-0.0541104518545126
3,6,37,56,Healthy,0.03437055049570214
3,6,37,56,Healthy,0.052223565738934594
3,6,37,56,Healthy,1.223595284150233
3,6,37,56,Healthy,0.24152703412874738
3,6,37,56,Healthy,0.4063898360999176
3,6,37,56,Healthy,0.38280411660082053
3,6,37,56,Healthy,0.5317949403261718
3,6,37,56,Healthy,0.555669442903043
3,6,37,56,Healthy,0.5772495278335317
3,6,37,56,Healthy,0.6559606051549141
3,6,37,56,Healthy,1.7283957976422344
3,6,37,56,Healthy,0.7402070623412529
3,6,37,56,Healthy,0.8306679723201712
3,6,37,56,Healthy,0.7946913635656865
3,6,37,56,Healthy,0.9039321079885145
3,6,37,56,Healthy,0.900438831187698
3,6,37,56,Healthy,0.9281069787829562
3,6,37,56,Healthy,1.0044778978562705
3,6,37,56,Healthy,1.987669561274455
3,6,37,56,Healthy,0.9830420019307912
3,6,37,56,Healthy,1.0143011323469628
3,6,37,56,Healthy,0.9066960537050668
3,6,37,56,Healthy,0.9064237662699485
3,6,37,56,Healthy,0.9397352311983852
3,6,37,56,Healthy,0.891310139751738
3,6,37,56,Healthy,1.008541341063479
3,6,37,56,Healthy,1.8617566792615416
3,6,37,56,Healthy,0.8019277353183748
3,6,37,56,Healthy,0.7657785333881244
3,6,37,56,Healthy,0.7863302413719451
3,6,37,56,Healthy,0.6476879834361432
3,6,37,56,Healthy,0.6679471077321903
3,6,37,56,Healthy,0.536969937689507
3,6,37,56,Healthy,0.5880758493039488
3,6,37,56,Healthy,1.4756903802054182
3,6,37,56,Healthy,0.3687241917375963
3,6,37,56,Healthy,0.3592855994590785
3,6,37,56,Healthy,0.2390412380761641
3,6,37,56,Healthy,0.20011774763007306
3,6,37,56,Healthy,0.028518702653329037
3,6,37,56,Healthy,0.07581213221328527
3,6,37,56,Healthy,0.01620789727683508
3,6,37,56,Healthy,0.8990804993611465
3,6,37,56,Healthy,-0.22176179147152653
3,6,37,56,Healthy,-0.3421470533392741
3,6,37,56,Healthy,-0.39218635405639657
3,6,37,56,Healthy,-0.4278652674317402
3,6,37,56,Healthy,-0.5272922057205849
3,6,37,56,Healthy,-0.5101960060873565
3,6,37,56,Healthy,-0.7479020397662866
3,6,37,56,Healthy,0.25080102046402375
3,6,37,56,Healthy,-0.814051688159555
3,6,37,56,Healthy,-0.8700264506971257
3,6,37,56,Healthy,-0.9120380398928353
3,6,37,56,Healthy,-0.7979951083209861
3,6,37,56,Healthy,-0.9054028225067311
3,6,37,56,Healthy,-0.9392584507098634
3,6,37,56,Healthy,-0.9392785399379008
3,6,37,56,Healthy,-0.01169715432188079
3,6,37,56,Healthy,-1.0414406752060823
3,6,37,56,Healthy,-1.04597837481163
3,6,37,56,Healthy,-1.13130133230656
3,6,37,56,Healthy,-0.9490261961478632
3,6,37,56,Healthy,-0.8819972122381214
3,6,37,56,Healthy,-0.9115599021854583
3,6,37,56,Healthy,-0.9575749177048554
3,6,37,56,Healthy,0.13427407280272752
3,6,37,56,Healthy,-0.8641329330599018
3,6,37,56,Healthy,-0.7480020810216004
3,6,37,56,Healthy,-0.7373042562225197
3,6,37,56,Healthy,-0.6919096182403925
3,6,37,56,Healthy,-0.6210926738203675
3,6,37,56,Healthy,-0.6138423327093153
3,6,37,56,Healthy,-0.4803646351261119
3,6,37,56,Healthy,0.4816041781188789
3,6,37,56,Healthy,-0.3996801020885929
3,6,37,56,Healthy,-0.27431207813919306
3,6,37,56,Healthy,-0.297799220879434
3,6,37,56,Healthy,-0.050061876399947275
3,6,37,56,Healthy,-0.029686272955481027
3,6,37,56,Healthy,-0.10862534318503922
3,6,37,56,Healthy,0.05420320791238877
3,6,37,56,Healthy,1.1907688653725286
3,6,37,56,Healthy,0.18598177848543748
3,6,37,56,Healthy,0.2866585533821995
3,6,37,56,Healthy,0.30183520351349896
3,6,37,56,Healthy,0.4465541613469286
3,6,37,56,Healthy,0.4553343615850382
3,6,37,56,Healthy,0.5921000229502713
3,6,37,56,Healthy,0.593426131826333
3,6,37,56,Healthy,1.7126347278396257
3,6,37,56,Healthy,0.7105308245373056
3,6,37,56,Healthy,0.7660790567541692
3,6,37,56,Healthy,0.8292826651815856
3,6,37,56,Healthy,0.8735055719264252
3,6,37,56,Healthy,0.8535692159664605
3,6,37,56,Healthy,0.8722855521679173
3,6,37,56,Healthy,0.9524799551149092
3,6,37,56,Healthy,1.9943699584175996
3,6,37,56,Healthy,1.0205163212475405
3,6,37,57,Healthy,0.9453991558655727
3,6,37,57,Healthy,0.9791300248417488
3,6,37,57,Healthy,1.0020115681762956
3,6,37,57,Healthy,0.8926801573800669
3,6,37,57,Healthy,0.9747796295961748
3,6,37,57,Healthy,0.9307358949998004
3,6,37,57,Healthy,1.8698517622657198
3,6,37,57,Healthy,0.9083215402470964
3,6,37,57,Healthy,0.7853408996183304
3,6,37,57,Healthy,0.8115950700031072
3,6,37,57,Healthy,0.6736114870362087
3,6,37,57,Healthy,0.5869786488863452
3,6,37,57,Healthy,0.5856397657574883
3,6,37,57,Healthy,0.5137797292763632
3,6,37,57,Healthy,1.304628408654592
3,6,37,57,Healthy,0.3605505723336812
3,6,37,57,Healthy,0.21820025023762457
3,6,37,57,Healthy,0.30360868092620963
3,6,37,57,Healthy,0.12313033585031104
3,6,37,57,Healthy,0.14294268905203433
3,6,37,57,Healthy,0.008667175888206799
3,6,37,57,Healthy,-0.1099979514665714
3,6,37,57,Healthy,0.9422250202287544
3,6,37,57,Healthy,-0.20150355666339054
3,6,37,57,Healthy,-0.38516893773041266
3,6,37,57,Healthy,-0.41070232305986243
3,6,37,57,Healthy,-0.43549783113022383
3,6,37,57,Healthy,-0.5288954995774154
3,6,37,57,Healthy,-0.5525704762081763
3,6,37,57,Healthy,-0.6666685812442819
3,6,37,57,Healthy,0.2786429889814723
3,6,37,57,Healthy,-0.803707244432023
3,6,37,57,Healthy,-0.8120521912398037
3,6,37,57,Healthy,-0.7948726405322023
3,6,37,57,Healthy,-0.9097369830319816
3,6,37,57,Healthy,-0.819276721100334
3,6,37,57,Healthy,-0.9039690294474205
3,6,37,57,Healthy,-0.9249193876656628
3,6,37,57,Healthy,-0.016689774514977603
3,6,37,57,Healthy,-1.0795662841726423
3,6,37,57,Healthy,-1.1019522588581154
3,6,37,57,Healthy,-1.0005323071625003
3,6,37,57,Healthy,-1.0028177056442555
3,6,37,57,Healthy,-0.8792297234878516
3,6,37,57,Healthy,-0.945113318173471
3,6,37,57,Healthy,-0.8955103093751674
3,6,37,57,Healthy,0.16853885065851187
3,6,37,57,Healthy,-0.7952679153033009
3,6,37,57,Healthy,-0.7874659188504529
3,6,37,57,Healthy,-0.7900388711432829
3,6,37,57,Healthy,-0.6208519052608686
3,6,37,57,Healthy,-0.6382316421193355
3,6,37,57,Healthy,-0.5911126625425175
3,6,37,57,Healthy,-0.561481681563292
3,6,37,57,Healthy,0.6517367910823904
3,6,37,57,Healthy,-0.38585738274906234
3,6,37,57,Healthy,-0.2805558967647838
3,6,37,57,Healthy,-0.2080804235087807
3,6,37,57,Healthy,-0.23203127025936188
3,6,37,57,Healthy,0.00017426975062199979
3,6,37,57,Healthy,-0.007965241569285412
3,6,37,57,Healthy,0.0824278027656486
3,6,37,57,Healthy,1.1152631156808437
3,6,37,57,Healthy,0.17420217151204156
3,6,37,57,Healthy,0.39456848075448525
3,6,37,57,Healthy,0.31100196526188356
3,6,37,57,Healthy,0.5378930738422547
3,6,37,57,Healthy,0.5181074942470987
3,6,37,57,Healthy,0.5690611998786027
3,6,37,57,Healthy,0.5925676977921729
3,6,37,57,Healthy,1.6911751704483606
3,6,37,57,Healthy,0.8107011962401516
3,6,37,57,Healthy,0.8204331767655038
3,6,37,57,Healthy,0.893350951472393
3,6,37,57,Healthy,0.9273777920118851
3,6,37,57,Healthy,0.944815123132756
3,6,37,57,Healthy,1.016899178879479
3,6,37,57,Healthy,1.0333915949706638
3,6,37,57,Healthy,2.0245454532238445
3,6,37,57,Healthy,0.9838244941900398
3,6,37,57,Healthy,0.9578608355964336
3,6,37,57,Healthy,1.0299987688199868
3,6,37,57,Healthy,1.0350229764475594
3,6,37,57,Healthy,1.0492913624387898
3,6,37,57,Healthy,0.9066664435086869
3,6,37,57,Healthy,0.8926609579698611
3,6,37,57,Healthy,1.9844575293662312
3,6,37,57,Healthy,0.902303431377257
3,6,37,57,Healthy,0.7648065962037625
3,6,37,57,Healthy,0.830758467328087
3,6,37,57,Healthy,0.7925236879875177
3,6,37,57,Healthy,0.6505847863116485
3,6,37,57,Healthy,0.6242476367951002
3,6,37,57,Healthy,0.5355239874732617
3,6,37,57,Healthy,1.4666059700066527
3,6,37,57,Healthy,0.38603705719819226
3,6,37,57,Healthy,0.29657030078259566
3,6,37,57,Healthy,0.23160743113231277
3,6,37,57,Healthy,0.15379613125104502
3,6,37,57,Healthy,0.08606810823100502
3,6,37,58,Healthy,0.08148881138138762
3,6,37,58,Healthy,-0.07922505339547879
3,6,37,58,Healthy,0.7984936800024409
3,6,37,58,Healthy,-0.305505450294328
3,6,37,58,Healthy,-0.3613165020746876
3,6,37,58,Healthy,-0.28929681283889613
3,6,37,58,Healthy,-0.46668928488459693
3,6,37,58,Healthy,-0.48818763406157323
3,6,37,58,Healthy,-0.5922723378244434
3,6,37,58,Healthy,-0.5881249873935818
3,6,37,58,Healthy,0.3781336525312488
3,6,37,58,Healthy,-0.7484616868935151
3,6,37,58,Healthy,-0.8274927794015042
3,6,37,58,Healthy,-0.8430591188163293
3,6,37,58,Healthy,-0.9503534215110737
3,6,37,58,Healthy,-0.9620857716023581
3,6,37,58,Healthy,-0.9558409273373888
3,6,37,58,Healthy,-0.977505368979956
3,6,37,58,Healthy,0.08348106673309674
3,6,37,58,Healthy,-0.9718082396596338
3,6,37,58,Healthy,-0.9952083732110886
3,6,37,58,Healthy,-1.0849793630714242
3,6,37,58,Healthy,-1.020880095986353
3,6,37,58,Healthy,-1.0099793581224472
