DayOfWeek,Hour,Minute,Second,Condition,PPG_Signal
5,6,48,49,Healthy,0.5641038782216101
5,6,48,49,Healthy,0.5985430516662633
5,6,48,49,Healthy,1.7211663281905902
5,6,48,49,Healthy,0.8621981828807528
5,6,48,49,Healthy,0.8166229823002313
5,6,48,49,Healthy,0.864955963924873
5,6,48,49,Healthy,0.943878667175393
5,6,48,49,Healthy,0.9613351739402674
5,6,48,49,Healthy,0.9721779752061578
5,6,48,49,Healthy,0.9161134240042714
5,6,48,49,Healthy,2.0457253507316766
5,6,48,49,Healthy,0.9664538289429255
5,6,48,50,Healthy,1.0009065412603861
5,6,48,50,Healthy,0.9750263345955085
5,6,48,50,Healthy,0.9654178251654242
5,6,48,50,Healthy,0.97686573908019
5,6,48,50,Healthy,0.8721726972025539
5,6,48,50,Healthy,0.8836878275149236
5,6,48,50,Healthy,1.9023907740368886
5,6,48,50,Healthy,0.8776011526241589
5,6,48,50,Healthy,0.8146943758887393
5,6,48,50,Healthy,0.8043174659095204
5,6,48,50,Healthy,0.7210288887243497
5,6,48,50,Healthy,0.6392595512159532
5,6,48,50,Healthy,0.5720479946845024
5,6,48,50,Healthy,0.46558126776132003
5,6,48,50,Healthy,1.547806718596487
5,6,48,50,Healthy,0.360813288986746
5,6,48,50,Healthy,0.34314053354481167
5,6,48,50,Healthy,0.16941553881932606
5,6,48,50,Healthy,0.19057352994687335
5,6,48,50,Healthy,-0.014890936707943864
5,6,48,50,Healthy,0.10992300110551936
5,6,48,50,Healthy,-0.11678409164683234
5,6,48,50,Healthy,0.8288531716257199
5,6,48,50,Healthy,-0.26891124833801794
5,6,48,50,Healthy,-0.3807973408127469
5,6,48,50,Healthy,-0.4032809020902761
5,6,48,50,Healthy,-0.4685530746864043
5,6,48,50,Healthy,-0.617498286931092
5,6,48,50,Healthy,-0.5546005411669511
5,6,48,50,Healthy,-0.6644312714586865
5,6,48,50,Healthy,0.35092484591642326
5,6,48,50,Healthy,-0.736603348734728
5,6,48,50,Healthy,-0.837770250250694
5,6,48,50,Healthy,-0.8085934251095993
5,6,48,50,Healthy,-0.9207954961215354
5,6,48,50,Healthy,-0.9108916990640565
5,6,48,50,Healthy,-0.9301528029548768
5,6,48,50,Healthy,-1.0351100543423954
5,6,48,50,Healthy,-0.005513653916582328
5,6,48,50,Healthy,-0.9267056025403146
5,6,48,50,Healthy,-1.072070501358537
5,6,48,50,Healthy,-1.0241070205457536
5,6,48,50,Healthy,-1.0006044123059006
5,6,48,50,Healthy,-1.0192984438200963
5,6,48,50,Healthy,-0.9697993680525262
5,6,48,50,Healthy,-0.9090289814990082
5,6,48,50,Healthy,0.12534569229689596
5,6,48,50,Healthy,-0.7887976023040856
5,6,48,50,Healthy,-0.7521959561737862
5,6,48,50,Healthy,-0.8239203429043103
5,6,48,50,Healthy,-0.694254966315549
5,6,48,50,Healthy,-0.6753534259037335
5,6,48,50,Healthy,-0.5427195531302663
5,6,48,50,Healthy,-0.4669267021589833
5,6,48,50,Healthy,0.5498517675930399
5,6,48,50,Healthy,-0.4355725259237604
5,6,48,50,Healthy,-0.2821196523611264
5,6,48,50,Healthy,-0.22442852375943978
5,6,48,50,Healthy,-0.12415209106876982
5,6,48,50,Healthy,-0.11915828532434888
5,6,48,50,Healthy,0.002716219584279269
5,6,48,50,Healthy,0.11742322732293307
5,6,48,50,Healthy,1.2422716862362255
5,6,48,50,Healthy,0.3398609133996412
5,6,48,50,Healthy,0.2402896648031151
5,6,48,50,Healthy,0.4307244007030981
5,6,48,50,Healthy,0.4523875660680946
5,6,48,50,Healthy,0.5188848714037289
5,6,48,50,Healthy,0.542173021785656
5,6,48,50,Healthy,0.7053013877905999
5,6,48,50,Healthy,1.77352984236198
5,6,48,50,Healthy,0.7594951779923204
5,6,48,50,Healthy,0.7086232191216362
5,6,48,50,Healthy,0.8717529174782787
5,6,48,50,Healthy,0.9709267798073569
5,6,48,50,Healthy,1.0180920097689514
5,6,48,50,Healthy,0.9619281406168628
5,6,48,50,Healthy,0.9120094457814956
5,6,48,50,Healthy,2.0328590166973073
5,6,48,50,Healthy,1.0431847753498027
5,6,48,50,Healthy,0.9974183066331201
5,6,48,50,Healthy,0.9881172866661496
5,6,48,50,Healthy,0.9584817476538133
5,6,48,50,Healthy,1.0126377544801441
5,6,48,50,Healthy,0.8985439503587754
5,6,48,50,Healthy,0.9573446172955344
5,6,48,50,Healthy,1.9071283210872851
5,6,48,50,Healthy,0.8150896416597404
5,6,48,50,Healthy,0.8513184440061692
5,6,48,50,Healthy,0.7381839868576975
5,6,48,50,Healthy,0.7288198793609333
5,6,48,50,Healthy,0.6738024285115761
5,6,48,50,Healthy,0.5183211918167804
5,6,48,50,Healthy,0.49339935561194065
5,6,48,50,Healthy,1.4725598038555392
5,6,48,50,Healthy,0.46116884013943993
5,6,48,50,Healthy,0.3305226914960575
5,6,48,50,Healthy,0.2524356283906413
5,6,48,50,Healthy,0.11557351835020274
5,6,48,50,Healthy,0.0725829276599719
5,6,48,51,Healthy,-0.02208550118829275
5,6,48,51,Healthy,-0.09272631577623075
5,6,48,51,Healthy,0.8583571433787605
5,6,48,51,Healthy,-0.2913538744191567
5,6,48,51,Healthy,-0.34571162399418975
5,6,48,51,Healthy,-0.3254162089419769
5,6,48,51,Healthy,-0.44807324361199197
5,6,48,51,Healthy,-0.488545830799441
5,6,48,51,Healthy,-0.6237883418336108
5,6,48,51,Healthy,-0.6664283195520646
5,6,48,51,Healthy,0.2622078121302282
5,6,48,51,Healthy,-0.6573287138271927
5,6,48,51,Healthy,-0.8266153154738072
5,6,48,51,Healthy,-0.895955124265849
5,6,48,51,Healthy,-0.7676928324087671
5,6,48,51,Healthy,-0.9559782519006991
5,6,48,51,Healthy,-0.9540084975078753
5,6,48,51,Healthy,-0.940321970644536
5,6,48,51,Healthy,0.0549132296966748
5,6,48,51,Healthy,-0.9219452018455656
5,6,48,51,Healthy,-0.9944934364129128
5,6,48,51,Healthy,-1.1048296015590873
5,6,48,51,Healthy,-1.0533868274911231
5,6,48,51,Healthy,-0.9446212921486029
5,6,48,51,Healthy,-0.8927136076598531
5,6,48,51,Healthy,-0.8452922381512155
5,6,48,51,Healthy,0.11159682383417427
5,6,48,51,Healthy,-0.7870842044363163
5,6,48,51,Healthy,-0.7856126943328529
5,6,48,51,Healthy,-0.7145057100001897
5,6,48,51,Healthy,-0.6695536247687556
5,6,48,51,Healthy,-0.641135170907267
5,6,48,51,Healthy,-0.5623165751589524
5,6,48,51,Healthy,-0.5382998589437575
5,6,48,51,Healthy,0.5985475517827316
5,6,48,51,Healthy,-0.27621577082258636
5,6,48,51,Healthy,-0.2672465446657688
5,6,48,51,Healthy,-0.1999924919635823
5,6,48,51,Healthy,-0.28127585151613765
5,6,48,51,Healthy,-0.07270940430160774
5,6,48,51,Healthy,-0.07486483361226802
5,6,48,51,Healthy,0.14104734984143252
5,6,48,51,Healthy,1.1175825408711837
5,6,48,51,Healthy,0.222884497958438
5,6,48,51,Healthy,0.41647613102359804
5,6,48,51,Healthy,0.36964296055812135
5,6,48,51,Healthy,0.4833164974276662
5,6,48,51,Healthy,0.48963514199700636
5,6,48,51,Healthy,0.5924275806172742
5,6,48,51,Healthy,0.6389597083507826
5,6,48,51,Healthy,1.7345420299993763
5,6,48,51,Healthy,0.8074019048487411
5,6,48,51,Healthy,0.8265321827776475
5,6,48,51,Healthy,0.8835805174595354
5,6,48,51,Healthy,0.8626308796943869
5,6,48,51,Healthy,0.9303859182968321
5,6,48,51,Healthy,0.9153869852101076
5,6,48,51,Healthy,0.9584802170530939
5,6,48,51,Healthy,1.9532839434360298
5,6,48,51,Healthy,1.0240796058327892
5,6,48,51,Healthy,1.0838637628878924
5,6,48,51,Healthy,0.9852781577084747
5,6,48,51,Healthy,0.8788402151588819
5,6,48,51,Healthy,0.9976397441866185
5,6,48,51,Healthy,0.9556702809744914
5,6,48,51,Healthy,0.9105117158781333
5,6,48,51,Healthy,1.916222645957689
5,6,48,51,Healthy,0.9374292862485131
5,6,48,51,Healthy,0.7607621772153064
5,6,48,51,Healthy,0.7791693284931713
5,6,48,51,Healthy,0.8065138682887372
5,6,48,51,Healthy,0.6834376047227071
5,6,48,51,Healthy,0.5367901382198544
5,6,48,51,Healthy,0.5331648807722864
5,6,48,51,Healthy,1.363611378812836
5,6,48,51,Healthy,0.4106298475619656
5,6,48,51,Healthy,0.2921767348471753
5,6,48,51,Healthy,0.19782586553142237
5,6,48,51,Healthy,0.06277386367653882
5,6,48,51,Healthy,0.0255539728979352
5,6,48,51,Healthy,-0.0570855761650033
5,6,48,51,Healthy,-0.06287202235809233
5,6,48,51,Healthy,0.920184382699876
5,6,48,51,Healthy,-0.20481699902401812
5,6,48,51,Healthy,-0.27260578859028645
5,6,48,51,Healthy,-0.3465027127036783
5,6,48,51,Healthy,-0.442899429651422
5,6,48,51,Healthy,-0.5546481975117025
5,6,48,51,Healthy,-0.5988154696065335
5,6,48,51,Healthy,-0.592644894044683
5,6,48,51,Healthy,0.30015870423053315
5,6,48,51,Healthy,-0.7497237994450134
5,6,48,51,Healthy,-0.7557105836684869
5,6,48,51,Healthy,-0.7456710355083638
5,6,48,51,Healthy,-0.8884704335400164
5,6,48,51,Healthy,-0.8967750688250398
5,6,48,51,Healthy,-0.9576550456640989
5,6,48,51,Healthy,-0.924810246178511
5,6,48,51,Healthy,0.03671268395346351
5,6,48,51,Healthy,-0.9512931642264818
5,6,48,52,Healthy,-0.9698247609132892
5,6,48,52,Healthy,-0.9132542259898406
5,6,48,52,Healthy,-1.0203035452733742
5,6,48,52,Healthy,-0.9835327069939965
5,6,48,52,Healthy,-0.9537833775717632
5,6,48,52,Healthy,-1.0346385725048948
5,6,48,52,Healthy,0.07555717717963384
5,6,48,52,Healthy,-0.9058627864231931
5,6,48,52,Healthy,-0.8511918937272119
5,6,48,52,Healthy,-0.7921346142665233
5,6,48,52,Healthy,-0.6392261971702018
5,6,48,52,Healthy,-0.6238547684968934
5,6,48,52,Healthy,-0.6253859133348534
5,6,48,52,Healthy,-0.5127851516792642
5,6,48,52,Healthy,0.63275029407466
5,6,48,52,Healthy,-0.41580367408445174
5,6,48,52,Healthy,-0.26533097757494617
5,6,48,52,Healthy,-0.19191681047964118
5,6,48,52,Healthy,-0.1269217046976211
5,6,48,52,Healthy,-0.012031923638499864
5,6,48,52,Healthy,0.14400954258538154
5,6,48,52,Healthy,0.01854658025405262
5,6,48,52,Healthy,1.245502788795633
5,6,48,52,Healthy,0.2529408538175355
5,6,48,52,Healthy,0.2946474595139767
5,6,48,52,Healthy,0.42625717911688915
5,6,48,52,Healthy,0.531451823326808
5,6,48,52,Healthy,0.5213427039972282
5,6,48,52,Healthy,0.5841795112508676
5,6,48,52,Healthy,0.7266833911862528
5,6,48,52,Healthy,1.7343520894140543
5,6,48,52,Healthy,0.6887579483648343
5,6,48,52,Healthy,0.8795877126133507
5,6,48,52,Healthy,0.8798578095136165
5,6,48,52,Healthy,0.9391276847665648
5,6,48,52,Healthy,0.867435866922214
5,6,48,52,Healthy,0.9461263501944701
5,6,48,52,Healthy,0.9092795222621595
5,6,48,52,Healthy,2.0812504541547328
5,6,48,52,Healthy,0.9813251184060254
5,6,48,52,Healthy,1.002477478717125
5,6,48,52,Healthy,0.9928487223258893
5,6,48,52,Healthy,0.9443872842257195
5,6,48,52,Healthy,0.9195813499030212
5,6,48,52,Healthy,0.85632398845691
5,6,48,52,Healthy,1.011710724981775
5,6,48,52,Healthy,1.8784912587796807
5,6,48,52,Healthy,0.8156001139648497
5,6,48,52,Healthy,0.7550839929992617
5,6,48,52,Healthy,0.8069852978696098
5,6,48,52,Healthy,0.684456360314154
5,6,48,52,Healthy,0.6021905579864869
5,6,48,52,Healthy,0.5499880609026032
5,6,48,52,Healthy,0.5384843296909552
5,6,48,52,Healthy,1.5363991149755951
5,6,48,52,Healthy,0.36947566653721226
5,6,48,52,Healthy,0.4044584176403042
5,6,48,52,Healthy,0.27726229857622603
5,6,48,52,Healthy,0.18125061100564951
5,6,48,52,Healthy,0.10903734807551982
5,6,48,52,Healthy,-0.07550319059664556
5,6,48,52,Healthy,-0.05275875220614995
5,6,48,52,Healthy,0.829813066538924
5,6,48,52,Healthy,-0.17961194670749173
5,6,48,52,Healthy,-0.3125280846770407
5,6,48,52,Healthy,-0.390366297094971
5,6,48,52,Healthy,-0.49746988318303564
5,6,48,52,Healthy,-0.47004274928314704
5,6,48,52,Healthy,-0.5735769916106811
5,6,48,52,Healthy,-0.6140096994415514
5,6,48,52,Healthy,0.28094412471294505
5,6,48,52,Healthy,-0.8503778946931345
5,6,48,52,Healthy,-0.7864694655065744
5,6,48,52,Healthy,-0.8080526194587636
5,6,48,52,Healthy,-0.8049546206246084
5,6,48,52,Healthy,-1.0020530541969908
5,6,48,52,Healthy,-0.9617642022281813
5,6,48,52,Healthy,-0.9606635908740714
5,6,48,52,Healthy,0.03235156048733982
5,6,48,52,Healthy,-1.0677728343464015
5,6,48,52,Healthy,-1.0419840028548115
5,6,48,52,Healthy,-1.099512415981998
5,6,48,52,Healthy,-0.9666867120356861
5,6,48,52,Healthy,-1.0374393315262387
5,6,48,52,Healthy,-1.0084929915972662
5,6,48,52,Healthy,-0.8828445373523578
5,6,48,52,Healthy,0.12195924183455924
5,6,48,52,Healthy,-0.8716318971237734
5,6,48,52,Healthy,-0.7643732772635611
5,6,48,52,Healthy,-0.7204419772569725
5,6,48,52,Healthy,-0.6463063412159367
5,6,48,52,Healthy,-0.6733448791378157
5,6,48,52,Healthy,-0.6220690513492836
5,6,48,52,Healthy,-0.5420316341807313
5,6,48,52,Healthy,0.6084721259192228
5,6,48,52,Healthy,-0.3443449479458118
5,6,48,52,Healthy,-0.36532523358963087
5,6,48,52,Healthy,-0.23407479279140345
5,6,48,52,Healthy,-0.14022132580513375
5,6,48,52,Healthy,-0.06551979852227344
5,6,48,53,Healthy,0.024999252268705034
5,6,48,53,Healthy,0.09277070314253727
5,6,48,53,Healthy,1.1709691442312806
5,6,48,53,Healthy,0.2566416747844033
5,6,48,53,Healthy,0.3662094307631118
5,6,48,53,Healthy,0.4055916581544055
5,6,48,53,Healthy,0.3830334650014207
5,6,48,53,Healthy,0.5736059097662738
5,6,48,53,Healthy,0.5444198574218421
5,6,48,53,Healthy,0.6702493297316521
5,6,48,53,Healthy,1.6968087511979533
5,6,48,53,Healthy,0.6433253475829623
5,6,48,53,Healthy,0.7960617953190852
5,6,48,53,Healthy,0.8455879518671673
5,6,48,53,Healthy,0.7987136242463203
5,6,48,53,Healthy,1.0198169164034525
5,6,48,53,Healthy,0.897470641220525
5,6,48,53,Healthy,0.8833386667383389
5,6,48,53,Healthy,1.9736249496786527
5,6,48,53,Healthy,0.9923312500466619
5,6,48,53,Healthy,1.0314562656857393
5,6,48,53,Healthy,0.9447593129753313
5,6,48,53,Healthy,1.0211081905393196
5,6,48,53,Healthy,0.9801623023375633
5,6,48,53,Healthy,0.905078146796908
5,6,48,53,Healthy,0.774083682271839
5,6,48,53,Healthy,1.9108333999918148
5,6,48,53,Healthy,0.8717486609204449
5,6,48,53,Healthy,0.7209303611796178
5,6,48,53,Healthy,0.7688167605164191
5,6,48,53,Healthy,0.7545480242977551
5,6,48,53,Healthy,0.6281551899449308
5,6,48,53,Healthy,0.5811996605993767
5,6,48,53,Healthy,0.5540817685518323
5,6,48,53,Healthy,1.4758548298402516
5,6,48,53,Healthy,0.3618523538780946
5,6,48,53,Healthy,0.21967605450577493
5,6,48,53,Healthy,0.20930041205281608
5,6,48,53,Healthy,0.20350850628076725
5,6,48,53,Healthy,0.021598506123822706
5,6,48,53,Healthy,-0.027564750602243546
5,6,48,53,Healthy,-0.10132677802299146
5,6,48,53,Healthy,0.7712877681370398
5,6,48,53,Healthy,-0.2880251217033943
5,6,48,53,Healthy,-0.33920720963751677
5,6,48,53,Healthy,-0.39414399219656926
5,6,48,53,Healthy,-0.444824439233544
5,6,48,53,Healthy,-0.610463343577055
5,6,48,53,Healthy,-0.6133800822839752
5,6,48,53,Healthy,-0.6778511560608902
5,6,48,53,Healthy,0.20722065894699626
5,6,48,53,Healthy,-0.7108789085307259
5,6,48,53,Healthy,-0.7702513708359547
5,6,48,53,Healthy,-0.8666255975528406
5,6,48,53,Healthy,-0.8401035295966733
5,6,48,53,Healthy,-0.876430184952245
5,6,48,53,Healthy,-0.9255222172647646
5,6,48,53,Healthy,-0.9884601017533444
5,6,48,53,Healthy,0.09613195217208181
5,6,48,53,Healthy,-0.9603736134633765
5,6,48,53,Healthy,-0.8887071237105552
5,6,48,53,Healthy,-1.0151251584085728
5,6,48,53,Healthy,-0.9345570340107738
5,6,48,53,Healthy,-0.9881368423472009
5,6,48,53,Healthy,-0.9828616148008836
5,6,48,53,Healthy,-0.9189804684773125
5,6,48,53,Healthy,0.05268265734657009
5,6,48,53,Healthy,-0.8670453720743753
5,6,48,53,Healthy,-0.8056402748801508
5,6,48,53,Healthy,-0.7167060183730455
5,6,48,53,Healthy,-0.7042532610493218
5,6,48,53,Healthy,-0.6919621956177419
5,6,48,53,Healthy,-0.5364243766386242
5,6,48,53,Healthy,-0.638810661035098
5,6,48,53,Healthy,0.5451229497209522
5,6,48,53,Healthy,-0.30623561843908476
5,6,48,53,Healthy,-0.3131470365935775
5,6,48,53,Healthy,-0.1267218863100547
5,6,48,53,Healthy,-0.09522458814634119
5,6,48,53,Healthy,-0.026053748206866227
5,6,48,53,Healthy,-0.0340765174365865
5,6,48,53,Healthy,0.0772474045916693
5,6,48,53,Healthy,1.1684792035316987
5,6,48,53,Healthy,0.25860698199062104
5,6,48,53,Healthy,0.3747213875428945
5,6,48,53,Healthy,0.36642700614497264
5,6,48,53,Healthy,0.4927775055355538
5,6,48,53,Healthy,0.5536851460137131
5,6,48,53,Healthy,0.5504117827649605
5,6,48,53,Healthy,0.6566636238013891
5,6,48,53,Healthy,1.700155180927755
5,6,48,53,Healthy,0.74117085875771
5,6,48,53,Healthy,0.788256764583418
5,6,48,53,Healthy,0.8098523305301106
5,6,48,53,Healthy,0.8601157336026829
5,6,48,53,Healthy,0.9693008167341438
5,6,48,53,Healthy,0.9378539256351519
5,6,48,53,Healthy,0.9355900871355658
5,6,48,53,Healthy,1.9517042078623754
5,6,48,53,Healthy,1.042102890862868
5,6,48,54,Healthy,0.9970614338875571
5,6,48,54,Healthy,0.9811622677814638
5,6,48,54,Healthy,1.0279112260002319
5,6,48,54,Healthy,0.9623926760482249
5,6,48,54,Healthy,0.9076569537619351
5,6,48,54,Healthy,0.9527438742588243
5,6,48,54,Healthy,1.9542351382489962
5,6,48,54,Healthy,0.7992674847314242
5,6,48,54,Healthy,0.7749257940428196
5,6,48,54,Healthy,0.6798934485970632
5,6,48,54,Healthy,0.6164706726362773
5,6,48,54,Healthy,0.6891952803250811
5,6,48,54,Healthy,0.6844231448617302
5,6,48,54,Healthy,0.4794505722399891
5,6,48,54,Healthy,1.4226237044539558
5,6,48,54,Healthy,0.41506610446996894
5,6,48,54,Healthy,0.22999970158532856
5,6,48,54,Healthy,0.20787280163678445
5,6,48,54,Healthy,0.21065081365338334
5,6,48,54,Healthy,0.0006512301677314286
5,6,48,54,Healthy,-0.020003369657038774
5,6,48,54,Healthy,-0.11912317588350489
5,6,48,54,Healthy,0.8623045599166529
5,6,48,54,Healthy,-0.24618935650207524
5,6,48,54,Healthy,-0.36603108625248565
5,6,48,54,Healthy,-0.3157649475343651
5,6,48,54,Healthy,-0.507341337590746
5,6,48,54,Healthy,-0.5467727886642648
5,6,48,54,Healthy,-0.5828255314078893
5,6,48,54,Healthy,-0.7110960565899882
5,6,48,54,Healthy,0.3233289276538755
5,6,48,54,Healthy,-0.7786679722286386
5,6,48,54,Healthy,-0.8358650969095808
5,6,48,54,Healthy,-0.9209025317114212
5,6,48,54,Healthy,-0.9646616430866325
5,6,48,54,Healthy,-0.8648366321421533
5,6,48,54,Healthy,-0.90797254595007
5,6,48,54,Healthy,-0.9962223683807689
5,6,48,54,Healthy,-0.04153375348809716
5,6,48,54,Healthy,-1.0649888840428565
5,6,48,54,Healthy,-1.0140276884646415
5,6,48,54,Healthy,-0.9888413172124574
5,6,48,54,Healthy,-0.9802045314204344
5,6,48,54,Healthy,-1.0283260927338507
5,6,48,54,Healthy,-0.9695705306799005
5,6,48,54,Healthy,-0.9097726290284158
5,6,48,54,Healthy,0.05454481827225671
5,6,48,54,Healthy,-0.8751422893571169
5,6,48,54,Healthy,-0.7559037596194519
5,6,48,54,Healthy,-0.788007079744933
5,6,48,54,Healthy,-0.6283815392263268
5,6,48,54,Healthy,-0.5769544908605296
5,6,48,54,Healthy,-0.5786902717776772
5,6,48,54,Healthy,-0.44801627755289797
5,6,48,54,Healthy,0.51172826184087
5,6,48,54,Healthy,-0.41440805518385093
5,6,48,54,Healthy,-0.335930881745719
5,6,48,54,Healthy,-0.19740796604556807
5,6,48,54,Healthy,-0.13712524298843992
5,6,48,54,Healthy,-0.11196725351361189
5,6,48,54,Healthy,0.014790786290203816
5,6,48,54,Healthy,0.0744654120134139
5,6,48,54,Healthy,1.1357025470672195
5,6,48,54,Healthy,0.2675688816795953
5,6,48,54,Healthy,0.33314357879214557
5,6,48,54,Healthy,0.42438023130353253
5,6,48,54,Healthy,0.5265244798435701
5,6,48,54,Healthy,0.5225468982230947
5,6,48,54,Healthy,0.5306235180704251
5,6,48,54,Healthy,0.6565762563350233
5,6,48,54,Healthy,1.6183392850146565
5,6,48,54,Healthy,0.789845949299133
5,6,48,54,Healthy,0.7923898702237008
5,6,48,54,Healthy,0.7955084951358152
5,6,48,54,Healthy,0.8711788300866946
5,6,48,54,Healthy,0.9388112497674913
5,6,48,54,Healthy,0.8944364351096625
5,6,48,54,Healthy,1.0137464242487955
5,6,48,54,Healthy,1.9741992937842656
5,6,48,54,Healthy,0.9791538295271042
5,6,48,54,Healthy,0.9855129202051038
5,6,48,54,Healthy,0.9057933751809287
5,6,48,54,Healthy,1.0373224977073998
5,6,48,54,Healthy,1.0223226899119422
5,6,48,54,Healthy,0.9033400815176532
5,6,48,54,Healthy,1.031711778071428
5,6,48,54,Healthy,1.8866594380083241
5,6,48,54,Healthy,0.796622505966647
5,6,48,54,Healthy,0.7474892608003976
5,6,48,54,Healthy,0.7721259965396511
5,6,48,54,Healthy,0.6950253574636808
5,6,48,54,Healthy,0.6783953188662785
5,6,48,54,Healthy,0.5867927443200966
5,6,48,54,Healthy,0.4753123060515725
5,6,48,54,Healthy,1.4426197360365842
5,6,48,54,Healthy,0.3546424890183936
5,6,48,54,Healthy,0.22299665707276023
5,6,48,54,Healthy,0.25937813049766334
5,6,48,54,Healthy,0.09837359411580524
5,6,48,54,Healthy,0.025678853087883848
5,6,48,55,Healthy,0.05069594558557467
5,6,48,55,Healthy,-0.15778199862113856
5,6,48,55,Healthy,0.7841323749012239
5,6,48,55,Healthy,-0.3066017748438327
5,6,48,55,Healthy,-0.2701590899883068
5,6,48,55,Healthy,-0.43779455911984055
5,6,48,55,Healthy,-0.4915244635075778
5,6,48,55,Healthy,-0.4607114980317501
5,6,48,55,Healthy,-0.6021028916105562
5,6,48,55,Healthy,-0.685075012207931
5,6,48,55,Healthy,0.2756657338781051
5,6,48,55,Healthy,-0.7351897328931193
5,6,48,55,Healthy,-0.757453054114356
5,6,48,55,Healthy,-0.7442709965155804
5,6,48,55,Healthy,-0.9808180698380041
5,6,48,55,Healthy,-0.9574163447315175
5,6,48,55,Healthy,-0.9351772809722683
5,6,48,55,Healthy,-1.0263371030739081
5,6,48,55,Healthy,-0.020245579759436576
5,6,48,55,Healthy,-1.0155760818965038
5,6,48,55,Healthy,-1.0586500219357942
5,6,48,55,Healthy,-1.0004402284538279
5,6,48,55,Healthy,-0.98914899521788
5,6,48,55,Healthy,-1.0324297199462091
